,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.99163216,-78.60637387417795,-2.2329333923995165,787.4645177372003,0.39062559525381,0.8368102940519708,-0.09934242069721222,0.33805063366889954,-0.9358701109886169
1,1,1,0.9903854,-78.58258308542005,-4.803903011114042,797.1189708554306,0.5370297114655925,0.8136262208899095,-0.18818478286266327,0.3256746828556061,-0.9265648722648621
2,2,1,0.9912776,-63.91837599303301,1.1683362328436573,686.7963513436429,0.47806012226201555,0.6256801284945727,-0.19851019978523254,0.29531216621398926,-0.934550404548645
3,3,1,0.989232,-64.40196596503536,-5.274563202495689,705.2519464748874,0.5208153752683806,0.6318203862081194,-0.22129260003566742,0.2969289720058441,-0.9289040565490723
4,4,1,0.9975363,-62.06713275425714,-6.342457293260597,693.8396600152442,0.5644947543692369,0.6505485534186628,-0.25538167357444763,0.30687659978866577,-0.9168462157249451
5,5,1,0.99737334,-62.1363364595101,-6.562442939803812,694.517019620918,0.5970813441077151,0.6837799488877165,-0.27475878596305847,0.3170106112957001,-0.9077510237693787
6,6,1,0.9809365,-61.83427712538731,-6.719021679306878,738.7695422665383,0.6413048009167697,0.7918940108485399,-0.284004807472229,0.3350510895252228,-0.8983774185180664
7,7,1,0.9873541,-59.805561554932545,-2.782777747495293,709.1596931713312,0.6090037900591243,0.8122045023898399,-0.2757727801799774,0.35044431686401367,-0.8950632214546204
8,8,1,0.9922106,-57.72203819411948,-0.3470759433196591,719.7753245750491,0.6063300824937469,0.8406248119819006,-0.2724701464176178,0.35300394892692566,-0.895068883895874
9,9,1,0.9984515,-56.854121603738434,2.6800878511881145,719.6752939392314,0.5943430505951314,0.832110521917463,-0.26689520478248596,0.3475635349750519,-0.8988696336746216
10,10,1,0.997035,-56.05801187068507,3.434432619248492,721.0969912274039,0.5764499065783375,0.8465303311843102,-0.2559773623943329,0.3519594669342041,-0.9003333449363708
11,11,1,0.99611086,-56.40689905560831,4.139825307807352,724.8306682286393,0.5685893627660609,0.8741370807439544,-0.24873735010623932,0.3593370318412781,-0.8994479775428772
12,12,1,0.99607724,-59.11235487537572,3.9965760390154443,727.75900873135,0.5627371746217273,0.8991816175767686,-0.240265890955925,0.3671361207962036,-0.8986008167266846
13,13,1,0.997038,-57.673044398448866,5.420106875618923,714.4544470815616,0.5619558076049725,0.8899367374198153,-0.24556851387023926,0.36791306734085083,-0.8968478441238403
14,14,1,0.9972868,-58.83825446099079,5.25587131322614,727.5016462409349,0.5739187358625933,0.8892612164166264,-0.24801737070083618,0.36198168992996216,-0.8985859155654907
15,15,1,0.9972561,-55.76458410915604,6.894099401585206,710.7832738663751,0.5661128982617019,0.8422810486676492,-0.25342053174972534,0.35140854120254517,-0.9012713432312012
16,16,1,0.9945937,-57.433778563286246,7.313011823745369,716.321116461379,0.5867716224332319,0.8143786520425692,-0.26377052068710327,0.3383144736289978,-0.90330970287323
17,17,1,0.9926131,-57.006159217704266,7.0768327677700755,722.2516469272205,0.6042203975893281,0.8143315409543767,-0.2731327712535858,0.33523985743522644,-0.9016721844673157
18,18,1,0.9927255,-56.27391270670634,8.475866099799987,706.7098410857219,0.5955896500212087,0.8212623223813125,-0.27337780594825745,0.34240636229515076,-0.8989006876945496
19,19,1,0.9924017,-56.09612573868938,8.54445699844012,702.7188404895802,0.5834392562322817,0.8384823051599047,-0.26659196615219116,0.35049888491630554,-0.8978191614151001
20,20,1,0.9940685,-55.54201144057361,8.45588043450393,713.2609770703851,0.5759817066826032,0.8660374185439108,-0.2583836615085602,0.35605889558792114,-0.8980311155319214
21,21,1,0.99250835,-58.11536406312701,9.42624139941242,716.9758509119437,0.5702459760127346,0.8805604945726117,-0.2503088414669037,0.35898205637931824,-0.8991537094116211
22,22,1,0.9913225,-57.46160722606305,9.955220859260079,706.8305871232438,0.5564901091583353,0.8621310895310103,-0.24607285857200623,0.3570835292339325,-0.9010768532752991
23,23,1,0.99177766,-58.45427798162648,10.240040917668546,714.4914382426041,0.5426030047796359,0.8579468132496718,-0.23417091369628906,0.3531367778778076,-0.9057916402816772
24,24,1,0.9924932,-58.29526142092893,10.330785659353547,703.8225352366973,0.5218292508997172,0.8206055287560261,-0.2251923531293869,0.3456883132457733,-0.9109269976615906
25,25,1,0.9936533,-59.04637451144412,9.815041901445595,713.9733086323004,0.5182052483433947,0.8114789340721698,-0.2195381373167038,0.3392992317676544,-0.9147015810012817
26,26,1,0.9945503,-57.72653506279094,11.20431584220652,703.6495323049385,0.49550216490847243,0.7949756372059822,-0.20961378514766693,0.3370699882507324,-0.917848527431488
27,27,1,0.9962213,-56.78649337650137,12.798753937751806,698.4364192228841,0.47824257646660545,0.7911501936058646,-0.20084497332572937,0.3367014229297638,-0.9199421405792236
28,28,1,0.99589443,-57.9418554883276,11.308517841450922,718.8308551114361,0.4788961267356643,0.8114884007839107,-0.19426336884498596,0.3374035656452179,-0.921097457408905
29,29,1,0.99519366,-55.829174413218254,11.513171227539722,719.8233649869068,0.4209040301507843,0.8056590844834292,-0.15838013589382172,0.3368670344352722,-0.9281359910964966
30,30,1,0.99468637,-51.66611052283747,11.955199907069987,724.7758253612383,0.36942062077247784,0.8092883043021539,-0.12795120477676392,0.33699700236320496,-0.9327709078788757
31,31,1,0.99569017,-48.064200786042726,12.37856616213841,711.1201617945411,0.3106721547402773,0.7795493595166412,-0.09446539729833603,0.3328368663787842,-0.9382408261299133
32,32,1,0.9973224,-48.429442798708926,11.115107618391932,717.798607327064,0.27293868985901637,0.7608317401315465,-0.06694981455802917,0.3254988491535187,-0.9431692361831665
33,33,1,0.9947514,-43.83557476149795,10.442656632466578,714.6730166112211,0.23605479908566415,0.7483953797708786,-0.04718925431370735,0.3233604431152344,-0.9450985193252563
34,34,1,0.9945422,-43.15335402944055,10.273939584170812,709.6250335579844,0.21984579956760367,0.7517132444205104,-0.036671411246061325,0.3269598186016083,-0.9443264603614807
35,35,1,0.9941041,-41.01053952151446,11.689917410415589,709.3973585104832,0.20475999868218817,0.7848801892569718,-0.028273586183786392,0.337483674287796,-0.9409067034721375
36,36,1,0.9956917,-39.20167087274431,12.638375116005562,714.0191846964248,0.21071417309982546,0.8296728951395009,-0.03422586992383003,0.350362628698349,-0.9359886050224304
37,37,1,0.99597603,-39.903534591482,12.492854940111494,700.9503033290184,0.23032709855566755,0.8432145370502261,-0.047821998596191406,0.36096832156181335,-0.9313511252403259
38,38,1,0.99448216,-38.98073340408352,12.280284412670857,696.2473279899056,0.26656069778341557,0.8533035751881948,-0.07530335336923599,0.36634716391563416,-0.9274261593818665
39,39,1,0.9965958,-41.27225636126872,13.565455262573723,712.8990813873025,0.3199011166034157,0.8871583902537327,-0.10734878480434418,0.3680548071861267,-0.9235864281654358
40,40,1,0.997569,-40.3635156689195,14.90635204621075,692.7090881968757,0.37010165785492666,0.862417468645759,-0.14719386398792267,0.3652036488056183,-0.9192171692848206
41,41,1,0.99670655,-43.72550927449809,15.575360213799366,698.9915512106618,0.4426434476570334,0.8823193917116312,-0.1906268298625946,0.3657393753528595,-0.9109863042831421
42,42,1,0.9895209,-48.52412735183517,16.147009568399778,702.7242703504062,0.5065733142446035,0.9182287972916087,-0.224643275141716,0.3728260099887848,-0.9002978205680847
43,43,1,0.98705345,-48.387112401836895,16.452911863563987,697.2773895245373,0.5407032811622109,0.9479282041209486,-0.2470209300518036,0.3826887607574463,-0.8902415633201599
44,44,1,0.9908297,-54.66398604764702,17.345996643318355,702.609997133046,0.5703975546375931,0.9837651098892831,-0.25537171959877014,0.3900156319141388,-0.884688138961792
45,45,1,0.98927045,-53.32763987358947,18.3785725404622,691.7757655314808,0.5615507104285595,0.9911683228733259,-0.25431638956069946,0.3965338170528412,-0.8820907473564148
46,46,1,0.9901017,-55.2804957621943,18.807992676373026,693.0064567595447,0.566029808038077,1.0016063009048277,-0.2540746331214905,0.3988822400569916,-0.8811010122299194
47,47,1,0.9884272,-55.598680713879475,20.444318277295572,686.2660175497846,0.5678987635351724,1.0005690569410894,-0.2570669651031494,0.3997195065021515,-0.8798527717590332
48,48,1,0.98894227,-57.62360750613425,20.721578964536665,688.7792407202895,0.5715127007218256,1.0083845219957706,-0.255906343460083,0.4008648991584778,-0.8796699643135071
49,49,1,0.98904395,-58.047030630012905,20.336983276703123,697.76769588885,0.5842082931792383,1.0271031215832094,-0.2599084675312042,0.4024870693683624,-0.8777537941932678
50,50,1,0.98903894,-58.712096199731086,21.103118976348167,686.0977765653379,0.5713341290686561,1.0029918103039877,-0.2555476427078247,0.40004763007164,-0.8801462054252625
51,51,1,0.9887671,-55.67087635102024,19.99069661588229,681.57116113962,0.5296597424078359,0.9618748102509403,-0.23526877164840698,0.3920646607875824,-0.8893446922302246
52,52,1,0.9905138,-57.27023332346558,21.066425594279867,697.120947757348,0.4979231186348087,0.9496150591136685,-0.2090677171945572,0.38183897733688354,-0.9002719521522522
53,53,1,0.99085546,-58.1836969381125,20.263305831554558,697.8078761339393,0.45144337025759784,0.8874777064105965,-0.17877048254013062,0.3635823428630829,-0.9142478108406067
54,54,1,0.98526543,-56.51080931677088,19.31543153793992,691.1226821537721,0.38198020911736585,0.8170316767116759,-0.13607940077781677,0.3451748192310333,-0.9286208748817444
55,55,1,0.98880917,-56.23485205655465,19.15405312159202,706.0686339096957,0.33333580936918333,0.7862716040263504,-0.10047059506177902,0.3291891813278198,-0.9389036893844604
56,56,1,0.988528,-55.28557414109027,18.019431119754056,711.6557875111404,0.2859820455901299,0.7495119006416622,-0.06804100424051285,0.3156372606754303,-0.9464372992515564
57,57,1,0.9897226,-51.34176643346927,16.165813433874966,709.632837108018,0.2490225668188126,0.7092100885839892,-0.0474301315844059,0.304057776927948,-0.9514721632003784
58,58,1,0.992959,-48.92877990508719,16.367609316374985,712.1736022921608,0.241753599837965,0.6914368627603102,-0.045513637363910675,0.29618966579437256,-0.9540441036224365
59,59,1,0.9922679,-50.05665525457156,16.66364416289315,718.9485019032633,0.2350598812171555,0.6989437243124786,-0.038711100816726685,0.2961041331291199,-0.9543708562850952
60,60,1,0.9934517,-47.893433397786644,16.98469574061896,714.6667617952941,0.2142201776842701,0.7145833122980491,-0.02657696232199669,0.3032064139842987,-0.9525542259216309
61,61,1,0.9928451,-46.87939173882797,16.936111790205235,704.0588069291449,0.20273473119763333,0.749454971909413,-0.01950700208544731,0.3204849660396576,-0.9470527172088623
62,62,1,0.99523723,-45.95010693733331,18.225650836451834,693.3512514276767,0.18222264825200565,0.7917148276985669,-0.005414977669715881,0.33915746212005615,-0.9407140016555786
63,63,1,0.9948036,-45.49185959270005,19.792456606513756,695.6288101931685,0.16308196707330597,0.8255541638608768,0.008393981494009495,0.34867486357688904,-0.9372061491012573
64,64,1,0.99174917,-46.27350174440971,19.21562112047515,700.9390156041472,0.15003676928155893,0.8421573474500854,0.01905732974410057,0.3529594838619232,-0.9354444742202759
65,65,1,0.9945949,-45.79103570538154,19.33021915737216,693.761161212779,0.13637682776670057,0.8401658159568826,0.02864525467157364,0.3552458882331848,-0.9343339204788208
66,66,1,0.99618065,-43.56815749268548,22.081361812535448,674.1644932128767,0.13297209726172848,0.8543807979598093,0.028955748304724693,0.36628904938697815,-0.9300504922866821
67,67,1,0.99615115,-46.294150355218896,21.0346581873682,683.2203465310957,0.14209279710050693,0.9070354105385197,0.025847921147942543,0.382384330034256,-0.9236417412757874
68,68,1,0.9964755,-43.900299876607754,21.703510585866287,684.4010489145799,0.13536761003149342,0.9527578659209766,0.027745500206947327,0.39723140001296997,-0.9172989726066589
69,69,1,0.9946261,-45.92400213971481,22.5004430298159,683.477231182332,0.1533617725882999,0.9947513668351416,0.017548926174640656,0.41146841645240784,-0.9112550616264343
70,70,1,0.9943575,-44.578981874548155,22.80201478005054,678.6765049545323,0.16153089912182592,1.0013421331158763,0.009847196750342846,0.41589173674583435,-0.9093607664108276
71,71,1,0.9940697,-44.31628618191761,22.746440828449437,669.0434096355478,0.16161455572069636,0.9783452838487828,0.009366226382553577,0.41294747591018677,-0.9107066988945007
72,72,1,0.99184424,-46.39299059505807,22.261933283579737,675.3358249149657,0.16386659375259993,0.9871556174265441,0.010540845803916454,0.41330671310424805,-0.9105308651924133
73,73,1,0.9936977,-45.86911457568586,23.06843589975568,691.5802708326128,0.1467689942842046,1.0220196036180231,0.022240174934267998,0.416006863117218,-0.9090895056724548
74,74,1,0.9983284,-45.807044298327384,24.836822328058346,686.0436132498152,0.12330569405808002,1.034589255998436,0.039465948939323425,0.4209652543067932,-0.9062178134918213
75,75,1,0.99753404,-43.419266906604044,23.283823232311487,681.0051483071659,0.10607872955564047,1.0637257184149773,0.04907631874084473,0.4349915683269501,-0.8990961909294128
76,76,1,0.99668163,-42.86155818951344,24.28149954635586,677.0241128213655,0.08912689237148723,1.0767882153561,0.06098558381199837,0.440155953168869,-0.8958479166030884
77,77,1,0.9966343,-42.19520645654656,22.766021653783493,680.7003924036968,0.08080739406370795,1.087744921386158,0.06578798592090607,0.44336459040641785,-0.8939238786697388
78,78,1,0.9971834,-40.88660598084507,23.952195902111715,674.2581060272488,0.0939152298789238,1.0812627867493676,0.05499299243092537,0.443637490272522,-0.8945174813270569
79,79,1,0.9974521,-42.65418006782987,24.00553919632469,675.6774519395541,0.12146248194550759,1.049881482044229,0.03705664724111557,0.43254178762435913,-0.9008520841598511
80,80,1,0.99554306,-41.50921081930983,23.58777256521304,678.516335116913,0.14050132539260604,0.9888826689033203,0.021086201071739197,0.4107353389263153,-0.9115107655525208
81,81,1,0.9961534,-39.9800067887383,22.33516856600564,680.880833290959,0.16538451392804263,0.9055136292974656,-0.0001243842561962083,0.38156285881996155,-0.9243428707122803
