,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.9982515,372.4731257277067,8.793581680858273,812.0010026085138,-0.3002012178870385,0.4282563833708582,0.3026501536369324,0.19710662961006165,-0.9324976801872253
1,1,1,0.99626523,322.9835921672087,10.09830043036871,719.6749029780573,-0.18004027181155943,0.2012114505680152,0.3211214542388916,0.1255868822336197,-0.9386740922927856
2,2,1,0.9974093,311.72335418728215,7.092515539489931,710.8767873713417,-0.13318196113073918,0.1695906235250744,0.30744820833206177,0.1179039478302002,-0.9442321062088013
3,3,1,0.9979791,299.3582737714001,3.688340482189408,699.9704628437561,-0.05089859166260809,0.20732843749816182,0.2709866464138031,0.13982652127742767,-0.952373206615448
4,4,1,0.9980248,292.5811831870895,-3.39657565659342,709.3416244111517,-0.0015388836818502774,0.22136004388179165,0.24150268733501434,0.15351611375808716,-0.9581801891326904
5,5,1,0.99853754,243.3312335613399,-10.20651802789387,629.154059939646,0.18657034851992627,0.266782159163538,0.19311685860157013,0.2021990865468979,-0.9601153135299683
6,6,1,0.99821645,234.18856655583696,-16.080334736223588,631.414805979494,0.25326513048117505,0.356923185841925,0.14990442991256714,0.2523477077484131,-0.9559546709060669
7,7,1,0.99695504,230.48386777844337,-23.83410352618679,658.282694729037,0.27030932257159485,0.42651735750862546,0.13430088758468628,0.28427043557167053,-0.9492911696434021
8,8,1,0.997983,227.33251781968247,-26.58192374743061,667.0797064792075,0.26883943321457227,0.4449935570068774,0.13795627653598785,0.2923361659049988,-0.946312665939331
9,9,1,0.9986708,199.6036767134443,-21.609525723878914,624.9154330891535,0.3287663866552171,0.4323717917369922,0.14092622697353363,0.29654279351234436,-0.9445645213127136
10,10,1,0.99890804,188.67266505710128,-18.133041322372677,616.8764177393124,0.29799449484266544,0.3783191948749874,0.18728865683078766,0.26846376061439514,-0.9449074864387512
11,11,1,0.9993316,186.02592155905828,-12.798975546060356,635.5459231781692,0.26933859890019135,0.34304197426689353,0.21020466089248657,0.2362666130065918,-0.9486791491508484
12,12,1,0.99923694,174.8595546842024,-4.646015359953272,603.9952405616062,0.25675749156395744,0.27951879755215564,0.25008881092071533,0.20329751074314117,-0.9466392397880554
13,13,1,0.99891055,185.48452656678683,-3.051074248821005,644.4203681173577,0.18254471798040778,0.25628272293730986,0.27718400955200195,0.17810243368148804,-0.9441655278205872
14,14,1,0.99902844,191.6576504518902,-3.3687779487953406,666.7140118779621,0.132132866319204,0.20559018783310304,0.29688236117362976,0.1507176160812378,-0.9429448246955872
15,15,1,0.99750924,187.32534348560958,-2.046048811051134,655.892346297649,0.12686529868782995,0.1674988483310581,0.31118616461753845,0.1339852213859558,-0.9408565759658813
16,16,1,0.99708015,187.56930132545915,-1.993543142999928,670.9193189235493,0.10648234933659334,0.14853940808333407,0.31870126724243164,0.12288610637187958,-0.9398555755615234
17,17,1,0.99763787,181.8754474461102,-3.7557670826818423,672.8478352757014,0.12534088943298793,0.15863468635830782,0.312078595161438,0.12918971478939056,-0.9412316083908081
18,18,1,0.99828476,178.16456100218406,-3.4073419054399827,673.0550905705664,0.13313413466212676,0.1754595266152765,0.31143444776535034,0.1356910616159439,-0.9405299425125122
