,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.95442986,-134.67734639814205,38.03417147410583,501.90242585661485,0.8997808175415893,0.34895442408734956,-0.38405489921569824,0.147063747048378,-0.9115229845046997
1,1,1,0.9919567,-125.78526704175128,33.79359630471526,487.03694571439706,0.5804523549036787,0.37889021318402744,-0.16216187179088593,0.17852531373500824,-0.9704804420471191
2,2,1,0.9799278,-116.90985658178725,29.57965169572257,479.13324313883027,0.5817433683368305,0.371529503149741,-0.18230022490024567,0.18476466834545135,-0.9657269716262817
3,3,1,0.9782777,-95.07000499982617,19.48574975919196,467.65494487867437,0.49072674665774096,0.3643525788067948,-0.14778095483779907,0.20395809412002563,-0.9677612781524658
4,4,1,0.9961029,-73.3465564289498,6.085779803597586,449.89886872030735,0.3547667930809439,0.3557648607118264,-0.06951145827770233,0.2326146960258484,-0.9700817465782166
5,5,1,0.99729174,-45.26992847012007,0.7694128000968519,457.8989852650421,0.24550464491002588,0.33901142931342987,-0.02322443202137947,0.22874946892261505,-0.9732083082199097
6,6,1,0.99801874,-20.79574466905059,-3.9146645850800845,499.70459098887824,0.1390689723898317,0.303570632712717,0.02486085146665573,0.1997321993112564,-0.9795351028442383
7,7,1,0.99741876,4.615748207660231,-3.110966626994056,481.3986463964791,-0.00021470035074013503,0.23031091026895575,0.10161860287189484,0.163099005818367,-0.981362521648407
8,8,1,0.9779163,23.713844147678127,-4.086828785016318,494.12020241012243,-0.18068537348325106,0.2043048680648045,0.21993160247802734,0.14094120264053345,-0.9652801156044006
9,9,1,0.99507844,40.293189648250085,-4.878120405202229,490.9554426175871,-0.4024137983121536,0.23527882799048977,0.37127867341041565,0.14731968939304352,-0.9167600870132446
10,10,1,0.9962619,54.83249079609154,-4.904481318921653,501.4064701115635,-0.44366498879494937,0.1898992481622965,0.37166810035705566,0.12152319401502609,-0.9203776121139526
11,11,1,0.99819344,71.84556563821725,-8.18326376598045,519.7137189534816,-0.49422472808863377,0.09303878685452562,0.368605375289917,0.07656200975179672,-0.9264277815818787
12,12,1,0.99434364,88.58258066299693,-10.776898379213677,563.1269890611114,-0.6075427376835041,0.05303226663283253,0.39401811361312866,0.054614800959825516,-0.9174785614013672
13,13,1,0.99788815,99.94040275704748,-10.992667314313195,587.1715898728359,-0.6687422592053835,0.021840689145892052,0.40232008695602417,0.03847793489694595,-0.9146901369094849
14,14,1,0.99738246,110.7916548153778,-11.607397183041707,604.2359753899361,-0.6776472197722696,-0.0343973140875144,0.3827367126941681,0.015862643718719482,-0.9237212538719177
15,15,1,0.99460727,117.71963232740438,-10.790683522974112,622.858784278089,-0.6485833061014553,-0.08458451439523831,0.3452910780906677,-0.004739401396363974,-0.938483715057373
16,16,1,0.9932653,122.32955607327371,-11.093658200472866,633.1042316516217,-0.6613268531575296,-0.143316394884822,0.34034258127212524,-0.02712242864072323,-0.9399102926254272
17,17,1,0.9954906,124.94013329301144,-9.543635202440875,652.2111521942405,-0.7670030149739467,-0.16119544537395125,0.3879677653312683,-0.03664764389395714,-0.920944094657898
18,18,1,0.9960975,122.88994409804036,-6.174416669355335,651.0572251161967,-0.7884779260983359,-0.1841816412972265,0.4017117917537689,-0.049863990396261215,-0.9144076108932495
19,19,1,0.99320203,120.4676531118043,-5.504711116472932,660.2719116463398,-0.833469445321382,-0.22957416975041559,0.4217076897621155,-0.06645720452070236,-0.9042930603027344
20,20,1,0.9970866,112.90358584256609,-3.6504313245197104,647.1686366280197,-0.8040052030761509,-0.2744131473706755,0.41955000162124634,-0.08560417592525482,-0.9036867618560791
21,21,1,0.99546,107.67926261432648,-3.7058610975343456,659.5005892160178,-0.8961476895396298,-0.27260150703099134,0.46499279141426086,-0.08321292698383331,-0.8813951015472412
