,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.9990835,-151.91974866032274,-67.49447818747701,675.5706888482978,1.0107467463845488,2.625356508771489,-0.23595743,0.77710766,-0.583462
1,1,1,0.99957615,-146.2780085313303,-72.22779961062072,691.7854915128911,0.6275246904683103,1.8378002108587324,-0.087593876,0.6718361,-0.7355023
2,2,1,0.9998745,-125.60303623414619,-75.17123680038571,672.5154216351068,0.2772761089253048,1.7296967014298383,0.07520493,0.6653708,-0.74271524
3,3,1,0.99966073,-83.8878199700551,-80.06649413012563,664.8307967045937,-0.19712309058977506,1.6733862577812515,0.28210124,0.6380435,-0.71646315
4,4,1,0.9992235,-52.54237255392156,-87.94231938095163,701.2165448343081,-0.6672647868608762,1.8329068438933054,0.44430774,0.61120754,-0.6549932
5,5,1,0.99906784,-33.23130818060604,-86.58989066515961,701.1750773971747,-1.1875526311212554,2.1242569095597013,0.5884726,0.5946559,-0.54779965
6,6,1,0.9987562,-22.592758503063802,-87.06726906920545,711.3438668788249,-1.5572206085929063,2.1656913244849156,0.6699819,0.548219,-0.50057983
7,7,1,0.9979685,-16.384926933443168,-89.86385549402705,734.760882178105,-1.7662428479185979,2.1445552333125613,0.7044527,0.5141183,-0.48931462
8,8,1,0.99679863,-11.752492523049748,-94.19284743390007,750.1845572957603,-1.8168832867741056,2.0025416257630693,0.7151119,0.4849685,-0.5034089
9,9,1,0.9946497,-7.434076844086067,-94.85392373609265,750.9988016711173,-1.8852570330349094,1.8382472792022353,0.73449653,0.44983643,-0.5080965
10,10,1,0.9928336,-3.798191909887415,-95.7572308907371,751.8867412579808,-1.9377853918287733,1.8076852198683273,0.7433695,0.43945536,-0.5042626
11,11,1,0.9937164,-1.1733901702049099,-97.48027450148292,759.751240700692,-1.9715711167484795,1.6546412702030775,0.75297105,0.4090423,-0.5154793
12,12,1,0.99395144,1.1628532943212166,-98.92783769998732,766.5371467464364,-1.9441951347120194,1.4690307867797046,0.7536565,0.37876993,-0.5371548
13,13,1,0.99368906,1.982868416332522,-97.31530159057742,755.2781400590075,-1.8792049493757774,1.243324600133085,0.7557236,0.34326014,-0.55772257
14,14,1,0.9934435,2.895830009015432,-98.58700123025595,760.6410234979197,-1.8106373649464698,1.0162677331579728,0.7491554,0.30420136,-0.5884113
15,15,1,0.9945656,4.048686077565703,-98.01359899715736,760.2925904715327,-1.751249646698492,0.9616763723190738,0.73967487,0.2981344,-0.6033217
16,16,1,0.99574226,4.8466248864747365,-99.18022036757974,773.8533276020217,-1.7331999692960072,1.1548602900423133,0.7240926,0.33942235,-0.6004019
