,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Screen,1.5604185538072897,1.777079640545152
1,0:0:0.07,Keyboard,0.9881161702849472,1.7631338941381467
2,0:0:0.13,Keyboard,0.6253233475276546,1.5507772476298265
3,0:0:0.20,Keyboard,0.3189538658406149,1.3503353113651868
4,0:0:0.27,Screen,0.038587011906216384,1.0853622728291743
5,0:0:0.33,Patient,-0.07268622542801664,0.8979063009628392
6,0:0:0.40,Patient,-0.09109309179501936,0.8390910763706548
7,0:0:0.47,Patient,-0.05815150645535841,0.8547571645883141
8,0:0:0.53,Patient,-0.017053009275212687,0.8429403911258665
9,0:0:0.60,Screen,0.003651124535785689,0.8184835328157894
10,0:0:0.67,Patient,-0.02194197871562038,0.8051572948436039
11,0:0:0.73,Patient,-0.08514057101196378,0.8086965807541117
12,0:0:0.80,Patient,-0.12316677518923287,0.8288660597498511
13,0:0:0.87,Patient,-0.15407138111812513,0.8572655014683908
14,0:0:0.93,Patient,-0.2090311643208213,0.8794886269044229
15,0:0:1.00,Patient,-0.2758484134148404,0.9133810091171002
16,0:0:1.07,Patient,-0.3155186256091807,0.9392057118912146
17,0:0:1.13,Patient,-0.35634440765535674,0.9683594067398568
18,0:0:1.20,Patient,-0.4051314591543004,1.0042185736517468
19,0:0:1.27,Patient,-0.4693173680164296,1.0360527940853501
20,0:0:1.33,Patient,-0.5036041573669549,1.0625562823839168
21,0:0:1.40,Patient,-0.5203337662003445,1.0967137278181192
22,0:0:1.47,Patient,-0.6286969367083135,1.1981319576069898
23,0:0:1.53,Patient,-0.6795314778118715,1.2994207317041857
24,0:0:1.60,Patient,-0.6895394317391652,1.3618645894263983
25,0:0:1.67,Patient,-0.648099613384016,1.3903356317590327
26,0:0:1.73,Patient,-0.6519715440575834,1.4165770359692955
27,0:0:1.80,Patient,-0.6279486447075331,1.279131124948348
28,0:0:1.87,Patient,-0.6148406723536135,1.1081832930263609
29,0:0:1.93,Patient,-0.5589709153142356,0.9292780264753984
30,0:0:2.00,Patient,-0.5274899542491349,0.7763134745344595
31,0:0:2.07,Patient,-0.5248915371995094,0.6586603633525077
32,0:0:2.13,Patient,-0.5214603401142468,0.573944824625922
33,0:0:2.20,Patient,-0.5356656722788836,0.4999854340823748
34,0:0:2.27,Patient,-0.5479215089309851,0.4975279242678569
35,0:0:2.33,Patient,-0.5654320001600702,0.5229151908004513
36,0:0:2.40,Patient,-0.6384495865985066,0.6492888398380007
37,0:0:2.47,Patient,-0.7445174255789935,0.9130242673024872
38,0:0:2.53,Patient,-0.8303949802078198,1.2242641858069092
39,0:0:2.60,Patient,-0.9559417693255908,1.5720623493631412
40,0:0:2.67,Patient,-1.0327643478114814,1.86457035761432
41,0:0:2.73,Patient,-1.0247914817008454,1.9156451796904
42,0:0:2.80,Patient,-0.972725105999814,1.82716852733056
43,0:0:2.87,Patient,-0.9223655110668604,1.7186514976420193
44,0:0:2.93,Patient,-0.8911587688216102,1.6566193543120733
45,0:0:3.00,Patient,-0.8936858806188226,1.6840735225499759
46,0:0:3.07,Patient,-0.9088874393115296,1.7211179960490923
47,0:0:3.13,Patient,-1.0254565042491333,1.8905802158295792
48,0:0:3.20,Patient,-1.119229447166343,2.040379588697801
49,0:0:3.27,Patient,-1.1692260107460517,2.113545147891918
50,0:0:3.33,Patient,-1.1865173989963704,2.1950331133833307
51,0:0:3.40,Patient,-1.124583230419579,2.157779409709942
52,0:0:3.47,Patient,-1.067449938186925,2.0855209371795835
53,0:0:3.53,Patient,-1.0742963537150396,2.1215383179399714
54,0:0:3.60,Patient,-1.00579605784473,2.0029757046604475
55,0:0:3.67,Patient,-0.8721757848890134,1.8321163015383035
56,0:0:3.73,Patient,-0.7237481968083891,1.673124229819085
57,0:0:3.80,Patient,-0.5747069554327383,1.489836769401507
58,0:0:3.87,Patient,-0.5152576343594315,1.3800873562826497
59,0:0:3.93,Patient,-0.4247318604303645,1.3011350706459546
60,0:0:4.00,Patient,-0.3556618714374305,1.2521911310597589
61,0:0:4.07,Patient,-0.2742855461779383,1.2596710269400555
62,0:0:4.13,Patient,-0.4313712955464924,1.4226666268829438
63,0:0:4.20,Patient,-0.5914606496938161,1.676078437522459
64,0:0:4.27,Patient,-0.7269194142145818,1.9189555257132167
65,0:0:4.33,Patient,-0.7857746679081098,2.067687137229711
66,0:0:4.40,Patient,-0.7277095181962278,1.8727558927708
67,0:0:4.47,Patient,-0.6609124701124022,1.5994026824185852
68,0:0:4.53,Patient,-0.5749275428866765,1.3010100499679655
69,0:0:4.60,Patient,-0.4159929130274193,1.0402873445132848
70,0:0:4.67,Patient,-0.30505016057902873,0.8840864345063636
71,0:0:4.73,Patient,-0.2263728157292028,0.8004494221201991
72,0:0:4.80,Patient,-0.2458380884384603,0.8029868716436817
73,0:0:4.87,Patient,-0.307346396078697,0.8222840897594266
74,0:0:4.93,Patient,-0.36866546232761743,0.7081785534961563
75,0:0:5.00,Patient,-0.4419756964490859,0.6141410679532315
76,0:0:5.07,Patient,-0.4956892558125366,0.5122746152926663
77,0:0:5.13,Patient,-0.5094079261216102,0.3943582231045673
78,0:0:5.20,Patient,-0.5611756210953266,0.3333096050020335
79,0:0:5.27,Patient,-0.5983570762284877,0.19792474468906404
80,0:0:5.33,Patient,-0.6290450623023449,0.12581504122440682
81,0:0:5.40,Patient,-0.6358255373748211,0.2335782076459397
82,0:0:5.47,Patient,-0.6519503332439842,0.28743053092890325
83,0:0:5.53,Patient,-0.6454444116303933,0.3620816866159692
84,0:0:5.60,Patient,-0.6409218409327986,0.5075548616367035
85,0:0:5.67,Patient,-0.5819346831359461,0.6508302968887444
86,0:0:5.73,Patient,-0.5354048685342603,0.8311202659445152
87,0:0:5.80,Patient,-0.5244397299734119,1.0214345392272657
88,0:0:5.87,Patient,-0.5314335744091288,1.1842920573367126
89,0:0:5.93,Patient,-0.5124482524197532,1.2901239306917316
90,0:0:6.00,Patient,-0.5398225617338555,1.3489983057482775
91,0:0:6.07,Patient,-0.6619253127195323,1.4703814847856786
92,0:0:6.13,Patient,-0.8006170064020769,1.6951664456076998
93,0:0:6.20,Patient,-0.8311362447546511,1.9047579800633792
94,0:0:6.27,Patient,-0.7132010458013615,1.9331489315845547
95,0:0:6.33,Patient,-0.4525316906113318,1.6486344432289262
96,0:0:6.40,Patient,-0.1742477547988664,1.3488192877063072
97,0:0:6.47,Screen,0.08074939342448463,1.0138713531216503
98,0:0:6.53,Screen,0.2386015263111196,0.7341079342040696
99,0:0:6.60,Screen,0.32853724459444106,0.5995074970306215
100,0:0:6.67,Screen,0.37378464564160496,0.5867992438273442
101,0:0:6.73,Screen,0.3826473697663241,0.6432845191023521
102,0:0:6.80,Screen,0.3946376829101465,0.7092354704571531
103,0:0:6.87,Screen,0.3793142111741627,0.7378129583540094
104,0:0:6.93,Screen,0.3632403686755681,0.7493830189249351
105,0:0:7.00,Screen,0.3361775473746578,0.7516725099758491
106,0:0:7.07,Screen,0.3003466711521372,0.7567763817848472
107,0:0:7.13,Screen,0.2682265895543241,0.7528892419571401
108,0:0:7.20,Screen,0.24468372890219836,0.7376147566328084
109,0:0:7.27,Screen,0.23740401148325785,0.7380384272702458
110,0:0:7.33,Screen,0.2321158780592865,0.7540310104065359
111,0:0:7.40,Screen,0.22436607862980076,0.7835691292409394
112,0:0:7.47,Screen,0.2114252109107292,0.7961517398504011
113,0:0:7.53,Screen,0.17367960146506267,0.7963754079610221
114,0:0:7.60,Screen,0.0926334985369891,0.8076506309101898
115,0:0:7.67,Patient,-0.02781220549809347,0.8433508001270756
116,0:0:7.73,Patient,-0.15930309746881785,0.8695821900205474
117,0:0:7.80,Patient,-0.2595286893434896,0.912201281037118
118,0:0:7.87,Patient,-0.3383905335961124,0.9442825350135596
119,0:0:7.93,Patient,-0.3844158815167316,0.9727870525349912
