,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Screen,1.3161598657031472,0.7406784971792607
1,0:0:0.07,Screen,1.057315776256293,0.3025090539570889
2,0:0:0.13,Screen,0.8260325167313741,0.1006650009224653
3,0:0:0.20,Screen,0.6329096107640548,-0.0967807123365813
4,0:0:0.27,Screen,0.4654422150378491,-0.2600091071482501
5,0:0:0.33,Above Screen,0.3293082021798636,-0.3332109919045453
6,0:0:0.40,Above Screen,0.2563542984055175,-0.3638968408126575
7,0:0:0.47,Above Screen,0.2223607319331719,-0.3769164587662744
8,0:0:0.53,Above Screen,0.2339897189676976,-0.3886491055078877
9,0:0:0.60,Above Screen,0.22824993878971,-0.3969485082810572
10,0:0:0.67,Above Screen,0.226029944280679,-0.4046566362220882
11,0:0:0.73,Above Screen,0.2300485094398595,-0.4116673571889883
12,0:0:0.80,Above Screen,0.2277087142666038,-0.4095879710239777
13,0:0:0.87,Above Screen,0.2235461241670514,-0.3920856599559698
14,0:0:0.93,Above Screen,0.2146196272236887,-0.3757890193237407
15,0:0:1.00,Above Screen,0.202334554782333,-0.382221688339214
16,0:0:1.07,Above Screen,0.1908784120197626,-0.3845924632938833
17,0:0:1.13,Above Screen,0.1774324728732207,-0.3833120433319032
18,0:0:1.20,Above Screen,0.1714018202925029,-0.3812120350173866
19,0:0:1.27,Above Screen,0.1763620149074989,-0.3938752821808989
20,0:0:1.33,Above Screen,0.1753568397672956,-0.4017977026037014
21,0:0:1.40,Above Screen,0.1624993400006599,-0.4037466714022322
22,0:0:1.47,Above Screen,0.1427435563593129,-0.4114768713949153
23,0:0:1.53,Above Screen,0.1080180412181892,-0.4134328700529917
24,0:0:1.60,Above Screen,0.0739690559804502,-0.4203487985485453
25,0:0:1.67,Above Screen,0.0482608529552008,-0.4352464190764187
26,0:0:1.73,Above Screen,0.0285795955669431,-0.4360029416768531
27,0:0:1.80,Above Screen,0.0489564917107202,-0.4427861867420427
28,0:0:1.87,Above Screen,0.1062671735418582,-0.4084689833584808
29,0:0:1.93,Above Screen,0.197323090072192,-0.3898486348261226
30,0:0:2.00,Above Screen,0.3153560113114629,-0.3231361243729229
31,0:0:2.07,Screen,0.4398758266071986,-0.2526229773198112
32,0:0:2.13,Screen,0.5522775542052458,-0.1974900772031023
33,0:0:2.20,Screen,0.609217766195382,-0.1099206350236905
34,0:0:2.27,Screen,0.5829383589958465,-0.0988962184654403
35,0:0:2.33,Screen,0.5564189913853363,-0.075128985471961
36,0:0:2.40,Screen,0.5258735635157762,-0.0724233555782664
37,0:0:2.47,Screen,0.5155394931293905,-0.0649611625688257
38,0:0:2.53,Screen,0.5188862198752199,-0.0712910525293457
39,0:0:2.60,Screen,0.5314044381015346,-0.0640646647048607
40,0:0:2.67,Screen,0.5475213093763391,-0.0553422268554532
41,0:0:2.73,Screen,0.5657515707967038,-0.0384080505222704
42,0:0:2.80,Screen,0.5738008517699179,-0.027200329370654
43,0:0:2.87,Screen,0.5843790239716652,-0.0142347421352445
44,0:0:2.93,Screen,0.5800616025211615,-0.0046285991802719
45,0:0:3.00,Screen,0.5718493421403156,-0.0052703750036182
46,0:0:3.07,Screen,0.5617438487543376,-0.0093140121540671
47,0:0:3.13,Screen,0.5466341690658689,-0.0164280607689434
48,0:0:3.20,Screen,0.5353596907613449,-0.021383946642702
49,0:0:3.27,Screen,0.5255707726270284,-0.0208680111861592
50,0:0:3.33,Screen,0.5129224441465553,-0.0161398885883168
51,0:0:3.40,Screen,0.5041189660801578,-0.0029993397981031
52,0:0:3.47,Screen,0.5008357845191722,0.0059199858094483
53,0:0:3.53,Screen,0.5019682240166641,0.0137160230956451
54,0:0:3.60,Screen,0.5006066420719086,0.0250599831698635
55,0:0:3.67,Screen,0.5065428205140011,0.0121912315204182
56,0:0:3.73,Screen,0.5182579186931944,0.0390842538766014
57,0:0:3.80,Screen,0.548575184542449,0.0872556117583087
58,0:0:3.87,Screen,0.5794222284255207,0.1379976818124036
59,0:0:3.93,Screen,0.59741902337119,0.0988843946419164
60,0:0:4.00,Screen,0.5798418055318691,0.0408188398848979
61,0:0:4.07,Screen,0.5443032588227678,0.0053139302201335
62,0:0:4.13,Screen,0.5149263055301478,0.050961308040065
63,0:0:4.20,Screen,0.4963862094384607,0.1201515058915388
64,0:0:4.27,Screen,0.4751558046834406,0.2456500839729745
65,0:0:4.33,Screen,0.4858823633963135,0.5199510291271936
66,0:0:4.40,Screen,0.477464475546809,0.8387681692779654
67,0:0:4.47,Keyboard,0.4606778628963949,1.2697044901593897
68,0:0:4.53,Keyboard,0.4658555693517212,1.8596391537903667
69,0:0:4.60,Keyboard,0.4619166451984131,2.412569118320859
70,0:0:4.67,Keyboard,0.4247297468854807,3.0882765229710025
71,0:0:4.73,Keyboard,0.3720216735896691,3.592403641583008
72,0:0:4.80,Keyboard,0.2564369304830792,3.9876570708321055
73,0:0:4.87,Keyboard,0.1556983498485721,4.351742118648026
74,0:0:4.93,Keyboard,0.1178270990711051,4.509054247813448
75,0:0:5.00,Keyboard,0.1163321478986962,4.592280805662885
76,0:0:5.07,Keyboard,0.1754061168853045,4.22483310657289
77,0:0:5.13,Keyboard,0.1885768351772102,3.060570367460468
78,0:0:5.20,Keyboard,0.2459840533563571,1.8620707948667767
79,0:0:5.27,Screen,0.3183711550748521,0.9107729142461476
80,0:0:5.33,Screen,0.3545904951297703,0.3740847500634797
81,0:0:5.40,Screen,0.3772973813321288,0.0689069436824583
82,0:0:5.47,Screen,0.3792610964161939,-0.1150715831858092
83,0:0:5.53,Screen,0.3474170831038191,-0.1665089273243188
84,0:0:5.60,Screen,0.3206375434827076,-0.1704129538130586
85,0:0:5.67,Screen,0.2937914441652243,-0.135722308949193
86,0:0:5.73,Screen,0.2667624551986276,-0.0617942230489922
87,0:0:5.80,Screen,0.2441998960627321,-0.0128226698783713
88,0:0:5.87,Screen,0.2167284619736521,0.0073251508443791
89,0:0:5.93,Screen,0.2145771478685869,0.0110732033292246
90,0:0:6.00,Screen,0.2256671789344384,0.044673725737362
91,0:0:6.07,Screen,0.2354713892693889,-0.053106371408666
92,0:0:6.13,Screen,0.2256395484542939,-0.1408940171450801
93,0:0:6.20,Screen,0.2207707954629776,-0.2132524460043864
94,0:0:6.27,Screen,0.2117606226062979,-0.2400684551848625
95,0:0:6.33,Screen,0.2098367445335584,-0.2539151920744315
96,0:0:6.40,Screen,0.1926693435261516,-0.2527444453877644
97,0:0:6.47,Screen,0.190169266939441,-0.2367094748244957
98,0:0:6.53,Screen,0.1836445454568661,-0.2048500536800656
99,0:0:6.60,Screen,0.1729496014274337,-0.1933081007144459
100,0:0:6.67,Screen,0.169593759557693,-0.1846282966679405
101,0:0:6.73,Screen,0.1614429209221625,-0.190827873666951
102,0:0:6.80,Screen,0.1511525181934817,-0.206525978130053
103,0:0:6.87,Screen,0.1410313499128777,-0.2399198862984701
104,0:0:6.93,Screen,0.1283506107153107,-0.2790847371473346
105,0:0:7.00,Above Screen,0.1128520735010462,-0.3090044818773942
106,0:0:7.07,Above Screen,0.1049240054842018,-0.3167736200057952
107,0:0:7.13,Above Screen,0.1007531720329542,-0.3184729639237096
108,0:0:7.20,Above Screen,0.0948800321540564,-0.3124989115660032
109,0:0:7.27,Above Screen,0.0878787696038534,-0.3027305449549214
110,0:0:7.33,Screen,0.0823011998212482,-0.2963507578648914
111,0:0:7.40,Screen,0.0747769347929217,-0.2960594743824946
112,0:0:7.47,Above Screen,0.069162568716949,-0.3024893643612868
113,0:0:7.53,Above Screen,0.0676059335156694,-0.3106035525473468
114,0:0:7.60,Above Screen,0.0634098691932894,-0.314324794246255
115,0:0:7.67,Above Screen,0.0593749009282785,-0.3144160756653212
116,0:0:7.73,Above Screen,0.0577443935250471,-0.3075505391791167
117,0:0:7.80,Screen,0.0567247690046476,-0.2990429990485792
118,0:0:7.87,Screen,0.0689945419210676,-0.2809803675581764
119,0:0:7.93,Screen,0.0905051172677283,-0.2645725017783163
120,0:0:8.00,Screen,0.1125329359029487,-0.2488774616363482
121,0:0:8.07,Screen,0.1244290735128325,-0.2500970269962097
122,0:0:8.13,Screen,0.1281751216395435,-0.2681517340986884
123,0:0:8.20,Screen,0.128790950764018,-0.2853355266551151
124,0:0:8.27,Above Screen,0.1279293235856093,-0.3014162734806849
125,0:0:8.33,Screen,0.1377472335081988,-0.294094665046407
126,0:0:8.40,Screen,0.1674774850511187,-0.198262487930445
127,0:0:8.47,Screen,0.1869320174874223,-0.0971381792692741
128,0:0:8.53,Screen,0.2291107297983952,-0.0249713710384555
129,0:0:8.60,Screen,0.2878180259590598,0.0156806720087853
130,0:0:8.67,Screen,0.3273475267478853,0.0322341683179614
131,0:0:8.73,Screen,0.3536643760137974,0.0722290403339732
132,0:0:8.80,Screen,0.3600933466081215,-0.0285261409753183
133,0:0:8.87,Screen,0.3653736807062146,-0.086216810728321
134,0:0:8.93,Screen,0.3838428091005422,-0.1065388411953946
135,0:0:9.00,Screen,0.3790647877623706,-0.0931080218501669
136,0:0:9.07,Screen,0.3566145347405817,-0.0791769241878153
137,0:0:9.13,Screen,0.3416595906551722,-0.041324655781916
138,0:0:9.20,Screen,0.3349495600793835,-0.0421138534953584
139,0:0:9.27,Screen,0.3264932246349745,-0.0393461711050951
140,0:0:9.33,Screen,0.3309181147009201,-0.0442959162619289
141,0:0:9.40,Screen,0.3388118920786493,-0.069912826576032
142,0:0:9.47,Screen,0.3536014395655525,-0.0922598962068152
143,0:0:9.53,Screen,0.3639943768207112,-0.1170530899820898
144,0:0:9.60,Screen,0.3419462095940714,-0.0880507484427486
145,0:0:9.67,Screen,0.3303624884572644,0.0277408981889948
146,0:0:9.73,Screen,0.3228177722081561,0.1643199726853906
147,0:0:9.80,Screen,0.326807951149487,0.3506182727768402
148,0:0:9.87,Screen,0.3506748815782071,0.6237584717129904
149,0:0:9.93,Screen,0.3608052052097608,0.9055001211059032
150,0:0:10.00,Screen,0.3644534917775011,1.1666733519385006
151,0:0:10.07,Keyboard,0.397043553634623,1.4293942411678764
152,0:0:10.13,Keyboard,0.412027534625079,1.6585241073160677
153,0:0:10.20,Keyboard,0.4173192169334391,1.6027231747989836
154,0:0:10.27,Keyboard,0.4243937123506668,1.2585348927680733
155,0:0:10.33,Screen,0.4246125060331826,0.8365110070245894
156,0:0:10.40,Screen,0.3980175839717018,0.3357220985907419
157,0:0:10.47,Screen,0.3873380117037464,0.0004424667047945
158,0:0:10.53,Screen,0.3899340328820768,-0.2430853968485813
159,0:0:10.60,Screen,0.4050202190694391,-0.2915023685062096
160,0:0:10.67,Screen,0.440368735561065,-0.237342313489841
161,0:0:10.73,Screen,0.4618350729675512,-0.1515903457295485
162,0:0:10.80,Screen,0.4784716278285079,-0.0868493966571893
163,0:0:10.87,Screen,0.4883916998753269,-0.0012008423566244
164,0:0:10.93,Screen,0.48125691048225,0.0668144538467683
165,0:0:11.00,Screen,0.465952934473793,0.1226418133357756
166,0:0:11.07,Screen,0.4495265552617273,0.1136037589678814
167,0:0:11.13,Screen,0.4269746790157785,0.0720275870198589
168,0:0:11.20,Screen,0.4073352379698863,0.0145563939518733
169,0:0:11.27,Screen,0.3880124402933742,-0.0669788520110162
170,0:0:11.33,Screen,0.3700666249414788,-0.1463899430274185
171,0:0:11.40,Screen,0.3589608183825011,-0.216298872480209
172,0:0:11.47,Screen,0.3502616406864793,-0.2779506871856431
173,0:0:11.53,Above Screen,0.3455538155877621,-0.3101367262753746
174,0:0:11.60,Above Screen,0.3396267566787829,-0.3291447453300434
175,0:0:11.67,Above Screen,0.3331230580478032,-0.3450767061276253
176,0:0:11.73,Above Screen,0.3268687588873186,-0.3526042033467355
