460.15625,462.7041,467.75912,473.34592,482.2038,499.0775,518.9056,542.5166,575.9275,607.8366,627.4169,643.0091,656.1637,662.84644,666.84344,670.3249,671.69214,489.24033,502.3349,518.30585,533.4775,547.13586,601.3797,614.4307,628.659,643.3474,654.34045,575.1653,576.1541,577.3777,577.83386,558.0205,565.9198,576.3968,586.48914,593.51025,509.92206,520.0001,533.24585,545.2973,534.4238,520.3431,600.5221,612.8684,626.3141,635.24915,625.7722,612.05597,538.13934,552.13025,568.18066,576.9447,585.4913,600.7285,611.90063,600.08484,589.26794,576.89087,564.49677,553.0497,541.95984,565.45593,576.5282,587.4606,609.4617,587.1498,576.321,565.5215
285.9303,315.35147,342.02637,367.8003,397.66925,423.5815,441.98468,458.101,465.4502,456.5281,440.19397,421.44907,395.29327,365.34216,339.18695,312.30524,282.73026,271.13684,264.93518,264.19412,266.70914,270.80862,269.72186,265.2676,262.32614,262.55524,268.60266,298.13556,317.43652,337.04034,352.60144,362.0465,364.1348,366.30072,363.75974,361.3283,293.65744,290.0931,289.80847,295.21216,298.98184,299.27628,294.2974,288.3193,288.33298,291.90338,297.48538,297.81622,399.11505,391.01617,385.2431,386.81265,384.92523,389.97836,397.62137,408.19818,414.62097,416.03192,415.0146,409.06134,398.5566,394.4945,394.12793,394.06903,397.19693,402.8587,403.95105,402.93582
468.06128,183.04196,673.3057,465.54883,0.9997453
453.7387,456.67163,462.00488,467.6174,475.99295,491.5348,509.50665,531.16235,563.58997,595.67975,616.50684,633.8212,648.1757,655.1772,659.06866,662.1428,663.152,475.7116,487.2508,502.1756,516.74243,530.11273,583.59406,596.73724,611.34033,626.80597,639.0403,558.0141,558.38,558.8939,559.3205,542.1267,549.46796,559.66455,569.8866,577.34033,495.86676,504.9635,518.12085,530.50073,519.496,505.7168,584.9023,596.7875,610.21655,619.9846,610.09546,596.20435,523.9047,536.31036,551.54004,560.2466,568.86066,584.882,597.3266,584.6945,573.5216,561.0241,548.7301,537.77234,527.5814,549.4659,560.29944,571.45886,594.8196,571.2789,560.3516,549.6775
284.90854,313.76227,339.83972,365.21808,394.68896,420.0559,437.8506,453.68704,460.7136,451.65717,435.30396,416.75604,390.7942,360.98608,335.10394,308.69055,279.64044,269.469,263.28635,262.33817,264.69775,268.69278,267.12155,262.56668,259.46344,259.5957,265.3677,294.66782,313.30267,332.4018,347.67767,357.18723,359.22296,361.4112,358.84653,356.40906,291.2616,287.54626,287.09198,292.3488,296.1147,296.6135,290.92123,284.8707,284.8496,288.31094,293.82925,294.2362,394.3398,385.7439,379.8448,381.36188,379.46588,384.66406,393.0591,404.04047,410.57648,412.0498,411.02313,404.9361,393.8471,389.11,388.67993,388.65625,392.6845,398.9832,400.12845,399.04465
462.43384,184.84291,661.29205,460.37192,0.9994154
445.97272,449.2716,454.9276,460.61627,468.62222,482.88806,499.1783,519.5277,550.93604,582.75854,604.45856,622.5464,637.3153,644.37756,648.14923,650.9693,651.73364,462.52277,472.88284,486.8928,500.82684,513.81165,566.4218,579.44403,594.1115,609.96533,623.05743,541.50037,541.4728,541.52515,541.9855,526.91156,533.8094,543.651,553.78186,561.4428,482.19617,490.4029,503.2596,515.67017,504.77866,491.48837,569.38776,580.76373,593.95715,604.19354,594.12915,580.36426,510.56927,521.5198,535.84186,544.3694,552.8638,569.16986,582.27295,569.4831,558.34534,546.0276,534.02167,523.55615,514.094,534.3726,544.79114,555.8655,579.76324,555.99225,545.2644,534.91315
286.33078,314.8165,340.55408,365.33276,393.8131,417.96265,434.60443,449.38177,455.96832,446.6997,430.95438,413.18823,388.12823,359.09024,333.7045,307.5827,278.84418,268.21625,261.3242,259.8056,261.75067,265.46768,263.34717,258.73218,255.70314,256.08902,262.36746,291.19708,309.3168,327.702,342.62775,352.89044,354.6253,356.56158,354.05432,351.78345,289.32504,285.1638,284.59653,289.8227,293.58145,294.26706,287.84503,281.57477,281.35696,285.08368,290.4014,290.90012,390.17697,380.84888,374.45422,375.8213,373.92694,379.33987,388.46112,399.59213,406.21548,407.81134,406.8444,400.8088,389.67325,383.92596,383.27893,383.28387,388.12115,394.78265,396.0028,394.9934
453.2895,182.30559,648.25116,454.29895,0.9996731
436.92883,439.82248,445.09717,450.01932,456.23013,467.25244,479.77612,496.85742,525.8037,557.20123,580.8357,600.84766,617.10364,625.11633,629.4105,632.5386,633.7336,443.59875,451.86725,464.08862,476.644,488.70224,539.4634,552.2793,567.02734,583.41034,597.67487,515.03094,513.7026,512.32404,512.3736,500.95105,506.9374,515.9973,525.9745,533.98425,461.32816,467.97067,480.2774,492.50916,481.7606,469.38074,544.4348,555.01495,567.72,578.62573,568.1215,554.6362,486.77582,495.54602,508.357,516.36694,524.5534,541.0702,555.16736,541.53015,530.22174,518.3986,507.14853,497.79535,490.028,507.6245,517.2744,528.1023,552.6882,528.2389,517.9316,508.2561
289.6628,317.45358,342.63623,366.4361,393.16208,415.05713,429.3861,441.7625,447.6081,439.2384,425.91998,410.5536,387.79355,360.49896,336.13544,310.62427,282.56522,265.57275,257.28638,254.8836,256.25122,259.64532,257.59,253.28273,250.87033,252.17924,259.99048,285.74683,302.82492,319.72632,334.02484,346.3339,347.50818,349.11868,346.9535,345.2692,285.91827,280.92078,280.4607,285.97037,289.45386,290.24756,284.11972,277.62454,277.35834,281.9145,286.58063,286.8985,383.32,373.35266,366.4344,367.6742,365.9552,371.9064,381.77716,391.29218,397.1524,398.55664,397.69107,392.3696,382.70758,376.25412,375.4431,375.67224,381.35284,385.98718,387.02563,386.22687
434.61304,181.53795,627.63153,448.97244,0.9995363
432.73257,435.29462,440.22064,444.53192,449.38782,457.93137,467.51526,481.84467,508.66733,539.5648,564.5515,585.8553,602.9883,611.4075,615.74976,618.7451,619.94403,431.48624,437.9546,448.54324,459.8398,471.0273,519.52637,531.952,546.54626,563.0829,578.08594,496.0625,493.7772,491.3603,491.17468,482.7795,488.0564,496.50665,506.3613,514.6426,447.48737,452.77966,464.44818,476.39038,465.92728,454.44034,526.1247,535.8357,548.24756,559.24194,548.59827,535.5488,470.02615,477.2975,489.20166,496.91898,504.94165,522.12976,537.5411,522.67633,510.90338,499.26306,488.45416,479.81882,473.00162,488.93152,498.2721,509.22702,535.1731,509.33997,499.0424,489.6489
293.0412,320.1755,344.80786,367.95145,393.62192,414.0267,426.8029,437.44257,442.2708,434.21518,422.12042,407.96088,386.3902,360.00812,336.22275,311.1786,283.71146,265.3396,256.2036,253.1669,254.02692,257.02643,254.39159,250.15822,247.97533,249.58827,258.00696,282.84186,299.24362,315.12036,328.95438,342.7058,343.4494,344.72247,342.6385,341.21014,284.85336,279.28546,278.74988,284.26294,287.68005,288.68094,281.83704,275.07785,274.5941,279.51697,283.90338,284.29514,378.97534,369.00183,361.86755,362.93906,361.19928,366.92572,376.51703,385.25714,390.66772,392.10413,391.50592,386.8985,378.25684,371.6048,370.62613,370.76434,376.09955,379.98566,381.0595,380.53107
427.27408,180.2199,611.0445,437.3252,0.9994734
427.83337,430.05783,434.56198,438.27744,442.19794,449.4568,457.4215,469.58078,494.98,525.441,550.85065,573.35693,591.552,600.39374,604.7884,607.6731,608.84595,421.92413,427.14197,436.67557,447.1662,457.7531,504.2466,516.52637,531.11566,547.82184,563.287,481.41418,478.41696,475.31677,474.89288,468.79874,473.41165,481.37976,491.1311,499.5653,436.94324,441.39926,452.69226,464.44168,454.15527,443.239,511.975,521.15234,533.02277,544.4442,533.6855,520.888,457.44382,463.50128,474.36505,481.74353,489.54218,506.6208,522.53564,507.3048,495.58243,484.32562,474.02405,466.11282,460.32532,474.59225,483.41403,494.15244,520.18195,494.18503,484.2196,475.30695
296.6942,323.04053,346.90198,369.4619,394.45593,413.9088,425.5504,435.18018,439.24884,431.69775,420.41113,407.19366,386.4038,360.63116,337.39502,313.0703,286.43198,268.34827,259.23596,255.99626,256.6126,259.39984,256.56152,252.54031,250.46754,252.11354,260.32394,283.3971,298.87793,314.18433,327.6297,341.659,342.2887,343.52988,341.4245,340.0462,286.94315,281.39127,280.71802,285.83804,289.21448,290.4486,283.17862,276.7093,276.3009,281.03934,285.1958,285.51758,377.74612,367.34326,360.1781,361.20374,359.39478,365.08997,374.86584,382.64954,387.6471,389.01157,388.6348,384.59882,376.96167,369.89346,368.87762,368.948,374.41153,377.2672,378.31915,377.97974
419.82565,187.19257,596.5131,434.0918,0.9997931
426.47415,428.88187,433.4243,437.0999,440.82532,447.46515,454.6293,465.9175,490.1878,519.7247,544.8557,567.1823,585.12964,593.7647,597.90295,600.4679,601.4007,418.28827,422.87463,431.79807,441.76782,451.9438,496.84387,508.76605,523.0249,539.4953,554.9586,475.0156,471.9881,468.8332,468.485,463.46225,467.79785,475.41843,484.86234,493.15765,432.83856,436.7696,447.62607,459.09534,449.14825,438.74313,505.1756,513.8769,525.25854,536.65485,526.10095,513.71246,453.41504,458.6875,468.78687,475.8703,483.37283,500.01517,515.71265,500.91058,489.59433,478.80765,468.9629,461.4722,456.1668,469.35205,477.7127,488.05106,513.4154,488.18774,478.65344,470.1626
303.1261,328.63623,351.69818,373.3968,397.24976,415.5854,426.2713,434.8565,438.2624,430.6964,419.9465,407.33716,387.37277,362.60437,340.16095,316.55783,290.6908,274.72394,265.5471,262.10583,262.48654,265.0203,261.63364,257.58032,255.43668,256.97772,265.003,287.95996,302.79156,317.38318,330.30386,344.3015,344.7566,345.7818,343.64313,342.27997,292.3942,286.85318,286.04352,290.8352,294.20264,295.57336,287.61557,281.23267,280.67285,285.20578,289.25137,289.71307,379.59167,369.12997,361.84714,362.7199,360.86987,366.30856,375.8329,383.1855,388.0396,389.4758,389.29443,385.66507,378.73785,371.4198,370.27475,370.21887,375.38824,377.98322,379.10257,378.96722
418.2656,194.30931,590.9747,438.6978,0.99974626
428.4242,430.81693,435.21198,438.74982,442.2301,448.38626,454.95493,465.5385,488.8993,517.6532,542.4113,564.505,582.21466,590.66046,594.6618,597.01886,597.84106,418.9777,423.11758,431.53952,441.06598,450.87433,494.3592,505.93323,519.8356,535.9736,551.2521,473.29578,470.19824,466.9376,466.5721,462.23273,466.32343,473.64963,482.86023,491.02618,432.97137,436.559,447.06586,458.24927,448.5791,438.5618,502.89178,511.21432,522.2216,533.46173,523.13983,511.10883,452.7965,457.58478,467.19104,474.062,481.3728,497.7489,513.3009,498.68185,487.5717,477.0567,467.51678,460.37378,455.43414,467.85468,475.94238,486.0607,511.05884,486.20895,476.9083,468.68842
307.69342,332.60645,355.0876,376.34927,399.77637,417.7107,428.1021,436.38104,439.46924,431.76422,420.99887,408.4063,388.60983,364.13757,342.06653,318.97418,293.66495,279.72647,270.62134,267.1298,267.37653,269.73346,265.94226,261.87668,259.65323,261.02756,268.79218,292.07623,306.59766,320.8048,333.42422,347.33972,347.69464,348.6104,346.46503,345.10715,296.9047,291.37848,290.48807,295.10828,298.49692,299.944,291.47543,285.08725,284.40668,288.78818,292.8496,293.4294,382.0968,371.6704,364.34186,365.12006,363.2549,368.54224,377.98178,385.3653,390.2341,391.73978,391.63287,388.1049,381.2412,373.7583,372.54266,372.42456,377.56747,380.4051,381.58176,381.51343
416.0696,201.70459,583.7964,437.54883,0.9997664
429.7863,432.31763,436.76373,440.3707,443.96594,450.24774,456.95828,467.59143,490.86057,519.4081,543.9767,565.9016,583.4053,591.66046,595.49475,597.65857,598.3086,420.34604,424.4246,432.8088,442.30896,452.10345,495.30283,506.79803,520.6188,536.6913,551.93506,474.52936,471.56244,468.4241,468.14206,463.8472,467.9379,475.2395,484.40152,492.5291,434.4011,437.95898,448.4162,459.57727,449.97232,439.99936,503.93845,512.19476,523.1266,534.36,524.1135,512.1389,454.65643,459.39,468.9243,475.77567,483.04214,499.3634,514.8475,500.3698,489.35645,478.91544,469.42346,462.26486,457.28796,469.65427,477.70285,487.77277,512.6178,487.95923,478.71722,470.52832
309.44788,334.1021,356.31592,377.37125,400.58588,418.30652,428.4909,436.50702,439.3529,431.58716,420.86627,408.3119,388.59924,364.29755,342.404,319.5321,294.45377,281.879,272.8641,269.3446,269.55817,271.8687,267.8449,263.72183,261.3966,262.6486,270.19904,293.69318,308.00455,322.0101,334.47247,348.32513,348.64444,349.50366,347.2936,345.89264,298.789,293.30524,292.34576,296.8268,300.24188,301.74902,292.9494,286.58728,285.84784,290.09436,294.17627,294.8306,382.9209,372.475,365.11328,365.83246,363.92267,369.06024,378.33868,385.6315,390.47382,392.0245,392.0146,388.64905,382.03766,374.47308,373.20538,373.00842,377.93164,380.73883,381.96057,381.9833
419.7578,206.28635,584.22125,439.28415,0.99988747
435.51978,438.14194,442.6888,446.28928,449.70233,455.45367,461.44763,471.3754,494.0368,522.27026,546.9107,568.96,586.51605,594.7735,598.5901,600.7225,601.322,424.151,427.74182,435.72116,444.92172,454.5003,497.0728,508.4454,522.19507,538.2875,553.699,476.6469,473.55194,470.27142,470.00198,466.52582,470.41296,477.53333,486.58435,494.69403,437.86978,441.08118,451.37247,462.47113,452.96313,443.22137,506.16583,514.2038,524.99176,536.32697,526.08044,514.20483,457.96985,462.2378,471.40662,478.11636,485.26514,501.5487,517.1955,502.6447,491.6842,481.40167,472.1098,465.1935,460.528,472.30096,480.1526,490.10153,514.97626,490.2785,481.17426,473.16837
311.00592,335.39752,357.36908,378.0996,400.86993,418.17078,428.01923,435.7486,438.39536,430.57547,419.95532,407.58066,388.15387,364.2077,342.5904,319.91998,295.08557,283.18063,274.088,270.46375,270.5515,272.746,268.47717,264.33502,261.99487,263.22287,270.75815,294.32422,308.50488,322.37234,334.7204,348.54782,348.83228,349.63663,347.40945,345.98236,299.7943,294.2386,293.22455,297.6445,301.07565,302.64832,293.51855,287.11688,286.3104,290.5447,294.6055,295.30695,382.69058,372.39075,365.07837,365.74695,363.82443,368.79816,377.84332,385.09045,389.9206,391.5114,391.55737,388.2905,381.8065,374.33633,373.0421,372.79596,377.45276,380.27884,381.5379,381.61182
424.32486,205.60619,589.3011,440.26257,0.99995303
439.89728,442.38916,446.89578,450.39786,453.6789,459.3281,465.1707,474.85138,497.6669,526.31494,551.3885,573.913,591.8728,600.31415,604.19385,606.39514,607.01764,428.00876,431.5012,439.44373,448.65353,458.25592,501.0529,512.56854,526.5078,542.8025,558.4244,480.3687,477.08966,473.67023,473.34155,470.14456,473.99667,481.1761,490.37302,498.63507,441.7269,444.9091,455.2829,466.48016,456.8686,447.06586,510.3486,518.4325,529.39545,540.79126,530.4061,518.411,461.3994,465.77307,475.10535,481.90277,489.14545,505.78644,521.8955,506.7883,495.51758,485.07156,475.67252,468.69766,463.9933,476.00345,484.00882,494.17236,519.6714,494.21317,484.91403,476.7751
311.90393,336.4605,358.59998,379.46075,402.30133,419.44794,428.966,436.37115,438.7376,431.07245,420.7091,408.60437,389.27472,365.25568,343.50067,320.6577,295.68686,282.9257,273.65118,269.87216,269.85507,271.99777,267.66568,263.56012,261.29285,262.61765,270.2746,293.35095,307.4688,321.3924,333.8436,348.1577,348.3982,349.18954,346.92218,345.49954,299.47226,293.77823,292.71655,297.1307,300.57355,302.24542,292.9338,286.49915,285.72586,290.03943,294.04532,294.70786,382.5886,372.22382,364.90912,365.58258,363.59784,368.48535,377.3872,384.3344,389.0151,390.5971,390.75403,387.74295,381.66772,374.2119,372.89868,372.59625,376.98663,379.4178,380.68866,380.85004
427.34644,207.23212,594.7766,440.75604,0.99996734
444.37878,446.70575,451.04468,454.3827,457.40427,462.80386,468.37738,477.8522,500.71683,529.71985,555.35706,578.48694,597.00854,605.8299,609.92706,612.22266,612.962,431.95932,435.44534,443.3988,452.62177,462.25296,505.29688,516.9402,531.0472,547.52484,563.34503,484.3499,480.8506,477.19476,476.7491,473.70853,477.50064,484.6532,493.90634,502.26233,445.6781,448.83905,459.26532,470.52274,460.82526,450.98502,514.70386,522.82294,533.535,545.32544,534.7952,522.744,464.85156,469.2225,478.40762,485.1511,492.36618,508.8377,524.871,509.66217,498.42145,488.05722,478.74286,471.89227,467.4628,479.37775,487.26883,497.34262,522.5928,497.18054,488.00024,479.96417
311.67358,336.65994,359.1963,380.43488,403.67648,421.24536,431.06903,438.61694,441.1965,433.64484,423.35312,411.14175,391.53003,367.17255,345.09424,321.911,296.53198,283.0777,273.92078,270.27505,270.41248,272.70364,268.64798,264.5428,262.2804,263.63092,271.2896,294.4581,308.8377,323.05334,335.71194,349.91232,350.24588,351.1433,348.9035,347.48285,300.02454,294.4508,293.45374,297.9345,301.37006,302.95123,294.02615,287.6509,286.93073,291.25757,295.3115,295.9268,384.61078,374.30603,367.05115,367.81232,365.86462,370.9256,379.89227,386.3978,390.96204,392.43378,392.52985,389.49713,383.6466,376.4756,375.2505,375.03076,379.43304,381.18866,382.3495,382.48175
432.8904,208.2889,599.10675,446.5486,0.9999541
446.9978,449.28052,453.595,456.94763,460.07007,465.68988,471.60522,481.5398,504.8292,534.14575,559.8738,583.0176,601.605,610.57043,614.8242,617.2965,618.1907,435.53796,439.31512,447.55634,457.02127,466.84076,510.54562,522.3338,536.5712,553.14905,568.9774,489.1872,485.73068,482.1,481.6301,478.0702,482.00763,489.29758,498.6488,507.04285,449.48087,452.86084,463.43915,474.8088,464.97296,454.93378,519.6942,528.016,538.9547,550.7187,540.10144,527.889,468.71783,473.38177,482.86118,489.71478,497.0432,513.6408,529.67017,514.40564,503.05692,492.52374,483.03345,476.01413,471.37808,483.68982,491.73633,501.92566,527.3737,501.7898,492.47192,484.2934
310.37112,335.78296,358.73218,380.42072,404.3563,422.97333,433.95648,442.73486,446.2451,438.82336,428.03577,415.24423,395.07404,370.24982,347.85098,324.37473,298.6172,283.99335,275.3962,272.26654,272.86572,275.5336,272.34814,268.27527,266.01282,267.34787,274.8415,298.06134,312.9406,327.67075,340.57828,353.75507,354.41672,355.59778,353.4289,351.9361,301.69397,296.48227,295.6963,300.3969,303.74512,305.0197,297.36658,291.15854,290.65973,294.93375,299.06732,299.54205,388.1221,378.34662,371.52777,372.47946,370.6478,375.82297,384.75226,391.71542,396.39798,397.73553,397.54565,393.9878,387.26712,380.81573,379.83987,379.76123,384.28088,386.40997,387.4436,387.3025
433.05365,207.10098,605.5187,450.61484,0.99984264
451.58432,453.62585,457.89148,461.14615,464.01413,469.19366,474.63324,484.3934,507.737,537.4317,563.70776,587.1685,606.1262,615.5947,620.2938,623.23254,624.5337,439.74014,443.6028,451.92087,461.45663,471.3353,515.7039,527.6443,542.0572,558.7942,574.7439,493.76962,490.08453,486.20734,485.61066,481.97815,485.93292,493.25122,502.63675,511.06302,453.52875,456.9568,467.62537,479.06796,469.08643,458.94345,524.6711,533.1459,544.1676,556.06165,545.2564,532.9032,472.21265,477.05035,486.61722,493.43573,500.75323,517.2796,533.3276,517.79517,506.33728,495.78958,486.31952,479.35718,474.87366,487.36615,495.3933,505.539,530.997,505.19077,495.8838,487.7266
311.20905,337.16525,360.70673,382.7343,406.96844,426.20374,437.94196,447.43954,451.7519,444.65408,433.91782,421.01395,400.73175,375.836,353.24484,329.33337,303.08096,285.54947,277.1969,274.43036,275.3645,278.32147,276.01605,272.03903,269.94864,271.47327,279.18533,302.13525,317.61383,332.88025,346.11188,358.76477,359.66626,361.06445,359.04407,357.58295,304.00784,298.9609,298.42,303.49728,306.7103,307.6718,301.39557,295.23456,294.93536,299.39807,303.51727,303.81064,392.59683,383.66464,377.336,378.4729,376.80444,382.0619,390.55753,397.29755,401.8557,402.98993,402.552,398.71338,391.79865,386.50772,385.78076,385.8861,390.04236,391.67526,392.5135,392.17108
434.77493,205.74876,610.1387,455.414,0.99975914
454.0293,456.1093,460.43658,463.82224,466.88904,472.39905,478.19406,488.35132,512.1813,542.1955,568.4887,591.9768,610.97876,620.43835,625.13904,628.0595,629.31946,442.78406,446.80963,455.32013,465.05286,475.10727,520.07465,532.13727,546.6792,563.5282,579.5486,497.89044,494.26477,490.43698,489.8639,485.94485,489.97412,497.41068,506.9031,515.3804,456.82944,460.426,471.25818,482.84598,472.73877,462.39752,528.9832,537.5964,548.76935,560.7492,549.8764,537.36163,476.0105,480.95825,490.6543,497.56726,504.9856,521.6449,537.81335,522.3124,510.7942,500.06683,490.41354,483.3286,478.71848,491.37192,499.4951,509.76822,535.4499,509.5506,500.1142,491.83105
310.39197,336.71857,360.60944,383.1623,408.3215,428.82333,441.94354,452.90674,458.10858,450.9066,439.2805,425.40027,404.1946,378.5343,355.50143,331.32245,304.7498,287.44135,279.74738,277.53363,278.88486,282.1349,280.45346,276.50253,274.34824,275.69016,283.0271,306.5873,322.64407,338.54553,352.0676,363.747,364.9369,366.58093,364.5997,363.0454,306.64072,301.98624,301.6064,306.83307,310.03012,310.73285,305.3634,299.3387,299.20148,303.5079,307.8174,308.03775,397.55798,389.0372,383.0357,384.32224,382.7384,388.10815,396.59937,404.01187,408.82806,409.896,409.19193,404.76685,396.8711,392.0816,391.53693,391.7588,396.0963,398.45355,399.2204,398.60825
438.59418,207.81146,612.00867,454.11154,0.99973255
