,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Screen,2.2982940946887074,1.810462471582456
1,0:0:0.07,Screen,2.2874140195444808,2.0208039557284443
2,0:0:0.13,Screen,2.1464632182324808,2.068563644017237
3,0:0:0.20,Screen,2.0182010898001037,2.1022813711989863
4,0:0:0.27,Screen,1.8542090545988656,2.085504167669741
5,0:0:0.33,Screen,1.4306543343485008,1.9089855400619264
6,0:0:0.40,Keyboard,0.9218419747052063,1.538322983686078
7,0:0:0.47,Screen,0.4094660730331004,1.1243052709298118
8,0:0:0.53,Patient,-0.057011330806043974,0.9231453889786638
9,0:0:0.60,Patient,-0.4117441709536235,0.8263879531902281
10,0:0:0.67,Patient,-0.6795104722730569,0.8654790893521906
11,0:0:0.73,Patient,-0.8395817899136567,0.9559411340845696
12,0:0:0.80,Patient,-0.8926588263682828,0.9794949023817132
13,0:0:0.87,Patient,-0.9532148479139052,0.9952088994337858
14,0:0:0.93,Patient,-1.021740753651892,1.0075170194326053
15,0:0:1.00,Patient,-1.0614914448145052,1.031241608589552
16,0:0:1.07,Patient,-1.0731322738104998,1.064190894660217
17,0:0:1.13,Patient,-1.0813538505051663,1.1567902108729515
18,0:0:1.20,Patient,-1.0371950875542002,1.2326467080174686
19,0:0:1.27,Patient,-1.01830997470262,1.3128783230393182
20,0:0:1.33,Patient,-0.9837741295731476,1.3587569981683416
21,0:0:1.40,Patient,-0.9798045573726796,1.3638310628926658
22,0:0:1.47,Patient,-0.9629648103216508,1.3468392329038352
23,0:0:1.53,Patient,-0.9728465642725949,1.333573991230654
24,0:0:1.60,Patient,-1.0003529215673463,1.336350382497368
25,0:0:1.67,Patient,-1.0222305981924864,1.3203794447816457
26,0:0:1.73,Patient,-1.0351138988652988,1.3276772797309744
27,0:0:1.80,Patient,-1.0229966954574383,1.3382962356727417
28,0:0:1.87,Patient,-1.00756876054917,1.3504796008294886
29,0:0:1.93,Patient,-1.033622516460574,1.3574078722020992
30,0:0:2.00,Patient,-1.0586402743731784,1.3592871603828307
31,0:0:2.07,Patient,-1.0691503974004974,1.3566908380224771
32,0:0:2.13,Patient,-1.0850982407782526,1.3728139704498905
33,0:0:2.20,Patient,-1.1210749100126565,1.3945681907884155
34,0:0:2.27,Patient,-1.1536234446644549,1.4219784609197197
35,0:0:2.33,Patient,-1.1774594134521337,1.476526710399091
36,0:0:2.40,Patient,-1.18534082306871,1.528904539556446
37,0:0:2.47,Patient,-1.1693355397046252,1.556402119710082
38,0:0:2.53,Patient,-1.1655525273870613,1.587686474546148
39,0:0:2.60,Patient,-1.1332521923579193,1.5966807893509791
40,0:0:2.67,Patient,-1.099683912879156,1.5883746011194058
41,0:0:2.73,Patient,-1.0927089521369502,1.5784617102313772
42,0:0:2.80,Patient,-1.054031312432537,1.564386302391607
43,0:0:2.87,Patient,-0.9972968562730176,1.5517603804531617
44,0:0:2.93,Patient,-0.8761691634991831,1.557078607109367
45,0:0:3.00,Patient,-0.6913026602836081,1.4903537145258343
46,0:0:3.07,Patient,-0.3733572514325906,1.2982357472773245
47,0:0:3.13,Patient,-0.08683310429048886,1.0576367328355996
48,0:0:3.20,Screen,0.2518923307555012,0.8536269902240341
49,0:0:3.27,Screen,0.5363438260655565,0.5880779135204343
50,0:0:3.33,Screen,0.7593210944538124,0.3213176088121091
51,0:0:3.40,Screen,0.8643766149614073,0.17157310871900372
52,0:0:3.47,Screen,0.9200713264492456,0.1007673108396166
53,0:0:3.53,Screen,0.9278344877656516,0.04747077719374068
54,0:0:3.60,Screen,0.934060558056702,0.02809244840372083
55,0:0:3.67,Screen,0.9006646577996407,0.031009192508759137
56,0:0:3.73,Screen,0.8882292419625192,0.05623041635082652
57,0:0:3.80,Screen,0.8791997395501442,0.04163475679292238
58,0:0:3.87,Screen,0.8835961134107271,0.04834210224904691
59,0:0:3.93,Screen,0.8548067348091279,0.08279209484000387
60,0:0:4.00,Screen,0.8347868966424019,0.15101274397019435
61,0:0:4.07,Screen,0.8416360540479387,0.2375444828614993
62,0:0:4.13,Screen,0.8781712191882878,0.3384298152446369
63,0:0:4.20,Screen,0.8756649278415991,0.4201075265968304
64,0:0:4.27,Screen,0.8859219260073911,0.5234861186715777
65,0:0:4.33,Screen,0.8715968661502674,0.5890027065025407
66,0:0:4.40,Screen,0.8888135208427049,0.6222062911000844
67,0:0:4.47,Screen,0.8922694805915724,0.6409588603886756
68,0:0:4.53,Screen,0.9071944175614506,0.6852091573998197
69,0:0:4.60,Screen,0.9083517802391994,0.7269101104521387
70,0:0:4.67,Screen,0.9128127519208528,0.7286309614802329
71,0:0:4.73,Screen,0.8924390837907021,0.7101820070397159
72,0:0:4.80,Screen,0.8784068360733066,0.6717125960473638
73,0:0:4.87,Screen,0.8498546203095259,0.6315863692097541
74,0:0:4.93,Screen,0.8212114778446916,0.6007905396740322
75,0:0:5.00,Screen,0.8097085457012049,0.5915651477039938
76,0:0:5.07,Screen,0.8095761546158012,0.5886868283460978
77,0:0:5.13,Screen,0.8218015551586837,0.5709172037569157
78,0:0:5.20,Screen,0.830016855237225,0.5531754603652926
79,0:0:5.27,Screen,0.8089337395484298,0.5326176869846938
80,0:0:5.33,Screen,0.7840699468313386,0.5035195455560545
81,0:0:5.40,Screen,0.7755328307005862,0.4903757077536394
82,0:0:5.47,Screen,0.7657226153785794,0.4681830506765992
83,0:0:5.53,Screen,0.7388784839640277,0.4479789725526213
84,0:0:5.60,Screen,0.6659668615979795,0.4518562257897955
85,0:0:5.67,Screen,0.4444515196009133,0.5015985225723237
86,0:0:5.73,Screen,0.2975281670127612,0.560346500551671
87,0:0:5.80,Screen,0.09204985342323428,0.6373038248123702
88,0:0:5.87,Patient,-0.16249588829837056,0.7393490692689183
89,0:0:5.93,Patient,-0.3847992281504836,0.8457993722594136
90,0:0:6.00,Patient,-0.5031043161210161,0.9103160337958364
91,0:0:6.07,Patient,-0.6147318061187143,0.9432646760286252
92,0:0:6.13,Patient,-0.6970055412828825,0.9423707421632496
93,0:0:6.20,Patient,-0.8002797841890179,0.9820249761967488
94,0:0:6.27,Patient,-0.8806598605327209,1.0301275526715308
95,0:0:6.33,Patient,-0.9852485728439038,1.117115139385695
96,0:0:6.40,Patient,-1.058911028285021,1.1629411804962626
97,0:0:6.47,Patient,-1.0894534713302493,1.1938523599511988
98,0:0:6.53,Patient,-1.054419053578552,1.1934862643244877
99,0:0:6.60,Patient,-1.0044869927004902,1.1647785122965242
100,0:0:6.67,Patient,-0.9195833728582226,1.0637262467100042
101,0:0:6.73,Patient,-0.8345769656670827,0.9867177239296191
102,0:0:6.80,Patient,-0.714043180461809,0.9018404164497316
103,0:0:6.87,Patient,-0.6346365398186815,0.8472326307080179
104,0:0:6.93,Patient,-0.5829694963764435,0.8197395571236186
105,0:0:7.00,Patient,-0.5877789151928264,0.8552649026499853
106,0:0:7.07,Patient,-0.609510141495056,0.9347202482587144
107,0:0:7.13,Patient,-0.5973202795233674,1.0454494119949729
108,0:0:7.20,Patient,-0.4320996595689775,1.0843437608358886
109,0:0:7.27,Patient,-0.2269219982953037,0.9872372102936332
110,0:0:7.33,Patient,-0.01571887683189872,0.8847853962074991
111,0:0:7.40,Screen,0.16518151371345366,0.7616742046163963
112,0:0:7.47,Screen,0.3546609546342603,0.5234129510097131
113,0:0:7.53,Screen,0.4688458140398101,0.4061028975614643
114,0:0:7.60,Screen,0.4709724344040214,0.3833922822341764
115,0:0:7.67,Screen,0.4341549255386208,0.35232045695627195
116,0:0:7.73,Screen,0.4208562417987247,0.33798930816318884
117,0:0:7.80,Screen,0.3656226238221588,0.2802096343988976
118,0:0:7.87,Screen,0.3308807138494038,0.25502672286065026
119,0:0:7.93,Screen,0.2904713186097724,0.2263950279738749
120,0:0:8.00,Screen,0.2417300844208258,0.16875655336487969
121,0:0:8.07,Screen,0.2047472655610069,0.17292755680245708
122,0:0:8.13,Screen,0.21768944393505527,0.2056499086669981
123,0:0:8.20,Screen,0.2413894202204105,0.2219819859116594
124,0:0:8.27,Screen,0.3028745600937954,0.25386217632114594
125,0:0:8.33,Screen,0.3288963906005051,0.2604298235061957
126,0:0:8.40,Screen,0.3166489919331081,0.2743938955403327
127,0:0:8.47,Screen,0.26405896532787704,0.3539792859469188
128,0:0:8.53,Screen,0.14480523178546922,0.4314822504719293
129,0:0:8.60,Patient,-0.02323740596175284,0.5288181058443507
130,0:0:8.67,Patient,-0.2506721017792725,0.634356614305731
131,0:0:8.73,Patient,-0.482388322222951,0.7770743052889014
132,0:0:8.80,Patient,-0.6812734548800486,0.9442199104854416
133,0:0:8.87,Patient,-0.901584508776538,1.0855902697380164
134,0:0:8.93,Patient,-1.122943544413835,1.203790568523566
135,0:0:9.00,Patient,-1.24428170195355,1.256077798566156
136,0:0:9.07,Patient,-1.3327923593065951,1.2621985915803344
137,0:0:9.13,Patient,-1.370480276298961,1.2514307864592955
138,0:0:9.20,Patient,-1.3760715034919735,1.2376876288144758
139,0:0:9.27,Patient,-1.3246015184131552,1.2479586861458145
140,0:0:9.33,Patient,-1.3098135960087856,1.3418481414084371
141,0:0:9.40,Patient,-1.3161634404470064,1.461017636666999
142,0:0:9.47,Patient,-1.2322887722794171,1.4970086120262556
143,0:0:9.53,Patient,-1.0283017255658835,1.3791058739943791
144,0:0:9.60,Patient,-0.8374162848076175,1.2601504634961025
145,0:0:9.67,Patient,-0.5144547575392957,0.996238752486318
146,0:0:9.73,Patient,-0.17174051920158998,0.7286532341656637
147,0:0:9.80,Screen,0.07575086920730496,0.5108160767848244
148,0:0:9.87,Screen,0.291140865213983,0.3276874972855257
149,0:0:9.93,Screen,0.4593225652790828,0.17816120092226856
150,0:0:10.00,Screen,0.5497841161495219,0.1065788135454229
151,0:0:10.07,Screen,0.5997982091141162,0.1084629576291147
152,0:0:10.13,Screen,0.6016692878417113,0.15703325173856886
153,0:0:10.20,Screen,0.6083969512738999,0.21691558357390325
154,0:0:10.27,Screen,0.6080843298186143,0.22456854667690693
155,0:0:10.33,Screen,0.6030596435169074,0.24814296078748585
156,0:0:10.40,Screen,0.5776918672156911,0.2285508417084806
157,0:0:10.47,Screen,0.5701704489536197,0.2083840682643496
158,0:0:10.53,Screen,0.5656543082859371,0.1902292351327484
159,0:0:10.60,Screen,0.5765932678627241,0.16251982564426345
160,0:0:10.67,Screen,0.5613001805657767,0.14481127699804286
161,0:0:10.73,Screen,0.5186034117664127,0.15087316896913724
162,0:0:10.80,Screen,0.4602598486102673,0.13275744437160708
163,0:0:10.87,Screen,0.40475571217615,0.12063507697946756
164,0:0:10.93,Screen,0.35480627004159165,0.10766861371121074
165,0:0:11.00,Screen,0.31332707340751365,0.07055959106919138
166,0:0:11.07,Screen,0.3055360104617457,0.04795323191108298
167,0:0:11.13,Screen,0.33783586209301664,0.033403046386855345
168,0:0:11.20,Screen,0.3935206393525661,0.013555293196153324
169,0:0:11.27,Screen,0.4532889686460849,-0.0022399580164240295
170,0:0:11.33,Screen,0.4778040329986828,-0.03611497011803362
171,0:0:11.40,Screen,0.4579077322971472,-0.05315956770958428
172,0:0:11.47,Screen,0.4404572166941909,-0.039987950868019935
173,0:0:11.53,Screen,0.4345344641932524,-0.01665566214056115
174,0:0:11.60,Screen,0.44096246903544895,-0.005272310072576271
175,0:0:11.67,Screen,0.4393661361240554,0.01771109639481946
176,0:0:11.73,Screen,0.4122924928200867,0.024149935095843598
177,0:0:11.80,Screen,0.4155293560493622,0.03788768139464705
178,0:0:11.87,Screen,0.4272530166276644,0.002593902396760185
179,0:0:11.93,Screen,0.4105954414345738,-0.031875519245070004
180,0:0:12.00,Screen,0.37291491771507457,-0.035466118095982484
181,0:0:12.07,Screen,0.3261132504609775,-0.029047177932005012
182,0:0:12.13,Screen,0.30840141762122697,-0.011160612330303335
183,0:0:12.20,Screen,0.3127544657362988,0.010009886982750831
184,0:0:12.27,Screen,0.2956351290822765,0.02901548259789875
185,0:0:12.33,Screen,0.15136160989579614,0.1057681914443621
186,0:0:12.40,Patient,-0.0573178600339573,0.2886436646717888
