,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Patient,0.6686451445212968,0.4437226026472591
1,0:0:0.07,Patient,0.6211527136873323,0.362083617029534
2,0:0:0.13,Patient,0.5018059289739734,0.47336210181695
3,0:0:0.20,Screen,0.4219866930226501,0.3120572137881802
4,0:0:0.27,Screen,0.3621174874574376,0.1486957702578535
5,0:0:0.33,Screen,0.3055447272113265,0.0044675924745239
6,0:0:0.40,Screen,0.2317150184119302,-0.1381707901108512
7,0:0:0.47,Screen,0.1520759431016857,-0.2224430925676385
8,0:0:0.53,Above Screen,0.0690533203676806,-0.2897903062970191
9,0:0:0.60,Screen,0.021921005613168,-0.2318542208230204
10,0:0:0.67,Screen,-0.0059604045448199,-0.1054532584886388
11,0:0:0.73,Screen,-0.0162863565018111,0.0376552860068959
12,0:0:0.80,Screen,-0.0271016985980163,0.1784808523402086
13,0:0:0.87,Screen,-0.0310877963806921,0.2170492482508448
14,0:0:0.93,Screen,-0.0300377805110751,0.23810692744749
15,0:0:1.00,Screen,0.00014957999638,0.2233346962670902
16,0:0:1.07,Screen,-0.0055921709791829,0.1759569438397336
17,0:0:1.13,Screen,-0.0110980613671588,0.1273881963384946
18,0:0:1.20,Screen,-0.0234913561445217,0.0400532676404552
19,0:0:1.27,Screen,-0.0251412501281081,-0.0216918605524014
20,0:0:1.33,Screen,-0.0294778237575715,-0.0385950596442353
21,0:0:1.40,Screen,-0.0431104012689342,-0.0152378196457664
22,0:0:1.47,Screen,-0.038618302099498,0.0194659899028126
23,0:0:1.53,Screen,-0.0048763211535051,0.0876583405343207
24,0:0:1.60,Screen,0.0228673805840277,0.159825360653354
25,0:0:1.67,Screen,0.0425717902562957,0.2795107678473351
26,0:0:1.73,Screen,0.0515192340220518,0.3572228148685946
27,0:0:1.80,Screen,0.0499712894391507,0.4211189309866022
28,0:0:1.87,Screen,0.0574664286364203,0.4702020216265494
29,0:0:1.93,Screen,0.0746869553204286,0.5125274992677096
30,0:0:2.00,Screen,0.0766511856978455,0.534580154186798
31,0:0:2.07,Screen,0.07771209475724,0.5352736128907232
32,0:0:2.13,Screen,0.0597966206218768,0.5328330780907196
33,0:0:2.20,Screen,0.0556472818023695,0.5344053622980852
34,0:0:2.27,Screen,0.0448271916714494,0.5438673313906489
35,0:0:2.33,Screen,0.0374016743901412,0.5550232727269557
36,0:0:2.40,Screen,0.0385902437783294,0.5666614816074617
37,0:0:2.47,Screen,0.0446159904627479,0.5677695790737103
38,0:0:2.53,Screen,0.032995052221325,0.5886427248997589
39,0:0:2.60,Screen,0.0726656709015526,0.6001115263040213
40,0:0:2.67,Screen,0.0885321676548001,0.6111444634192362
41,0:0:2.73,Screen,0.0995557358084361,0.6066518393668813
42,0:0:2.80,Screen,0.1114812504988302,0.5963597219542084
43,0:0:2.87,Screen,0.1333223248407206,0.5599135960825479
44,0:0:2.93,Screen,0.1425996429464362,0.530173609241059
45,0:0:3.00,Screen,0.1419785260011895,0.5067108025379325
46,0:0:3.07,Screen,0.1392774645503232,0.506831078532879
47,0:0:3.13,Screen,0.1450773450015724,0.5016929428573796
48,0:0:3.20,Screen,0.1414718689363476,0.497165671331484
49,0:0:3.27,Screen,0.1437386108594884,0.5164907293532086
