,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.9980172,-183.26434861389131,82.87137105185687,639.5814193071536,4.838233358628563,4.599169363726893,-0.80381405,0.52053046,-0.28797758
1,1,1,0.9979243,-181.65496156079408,82.09774616030928,634.9060349654324,4.433216502715112,4.100175237809692,-0.8016496,0.509126,-0.31328702
2,2,1,0.9994535,-184.5974188671399,83.63733365571012,648.7965185975822,4.46121810358011,3.9654483239974323,-0.80811906,0.49309653,-0.3221792
3,3,1,0.99959284,-182.12414510715325,82.43909338361395,642.8036114523524,4.136296303485714,3.5556860489366144,-0.806538,0.47936675,-0.34598255
4,4,1,0.99943,-179.87144354066618,81.52047088409212,639.8630526833384,3.850723713220867,3.3417655521747824,-0.79639125,0.48129576,-0.36621758
5,5,1,0.9994093,-180.04833992156685,81.5612950444875,643.7652374365385,3.7579718303723393,3.5441751472538385,-0.7771339,0.5121007,-0.3658085
6,6,1,0.9995408,-178.85587934865555,81.3748291303338,642.7790882394507,3.2504159271132216,3.534220835646662,-0.7260795,0.562969,-0.39480934
7,7,1,0.999416,-172.4203771092408,78.25456404253875,639.1453903992125,2.5357799076207934,3.1142310168135334,-0.6529495,0.59755033,-0.4653929
8,8,1,0.9995097,-167.5763903908378,76.20541727430607,635.7699232656769,1.8119631137357541,2.369956009774793,-0.55007094,0.58460736,-0.59636927
9,9,1,0.9993648,-162.16674348922643,75.12567698450455,648.9087818328559,1.206368557804039,1.6601174572790016,-0.38184178,0.5090131,-0.7714289
10,10,1,0.9995246,-140.88058464453226,68.98756144425751,649.0461476321526,0.8608184667550186,1.2426338355630289,-0.24982898,0.4255493,-0.8697662
11,11,1,0.9997224,-132.0975473593579,66.85415038768639,643.9332034885142,0.7057362662960621,1.0046232027065276,-0.1777054,0.3595396,-0.91605246
12,12,1,0.9997205,-116.57078750802611,62.70032461810664,628.1068891399367,0.6070733089769547,0.852351006635762,-0.1429794,0.31937692,-0.9367792
13,13,1,0.999721,-108.85293279697055,62.156964885858564,630.9249461300157,0.5949246833721984,0.8329909542591876,-0.14608687,0.31139013,-0.938986
14,14,1,0.9997266,-108.04230311901593,62.45354219557202,632.819958811734,0.6172940172806528,0.8614688799026237,-0.1610246,0.32006347,-0.9336115
15,15,1,0.99966514,-107.1634199282446,62.41606314093042,634.4058979744681,0.6568881387825719,0.9674357051717997,-0.18470895,0.3563248,-0.9159232
16,16,1,0.99953365,-115.5237657286255,62.85860478004731,652.9384928013375,0.7560433891765498,1.1284042971033954,-0.22416721,0.39745426,-0.88981974
17,17,1,0.9994473,-119.48661058930487,63.296314893389884,657.4996878598678,0.8808174436689735,1.300020997481245,-0.28160697,0.44023702,-0.8525778
18,18,1,0.9988557,-127.06337496584558,64.36313966544857,661.6131717460856,1.0365083517034384,1.5102716289743912,-0.3411646,0.48410463,-0.80576015
19,19,1,0.9986633,-143.0699882212555,67.09299380791873,688.0404809004664,1.25850413866033,1.6811341249745884,-0.4062561,0.49355927,-0.7689963
20,20,1,0.99884206,-146.8286913689943,67.32315893497898,689.4876333720409,1.5375950255574702,1.7845088744887645,-0.5008699,0.48609695,-0.7161279
21,21,1,0.9987387,-154.7746920183532,66.09334490164433,685.0306311358783,1.815565061974456,1.8590828390869312,-0.5766598,0.47347167,-0.66579884
22,22,1,0.99838233,-157.43084338683622,62.09962545344886,666.2242654790272,1.957855486973528,1.9374014833315065,-0.6126168,0.48101628,-0.62715554
23,23,1,0.9977956,-164.1603805394523,59.93250899385122,658.5641949410898,2.15664361119923,2.128608860332055,-0.643607,0.49768984,-0.5814422
24,24,1,0.99926656,-172.17226364098738,58.10279582335543,657.8594788373257,2.1068864857983614,2.1264294282884393,-0.62835586,0.50720286,-0.5898426
