,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.99961346,-224.32615486857205,43.74308744960265,564.4167916389855,0.5489760656452881,0.8372564133833424,-0.03606005758047104,0.36035311222076416,-0.9321187138557434
1,1,1,0.99956113,-216.1649725155534,39.90398401668714,571.9749184417377,0.60412469148738,0.8471322744456609,-0.09155615419149399,0.36373162269592285,-0.9269933700561523
2,2,1,0.99946254,-198.46297617776557,38.04538286744028,568.1633861361819,0.5847163404085262,0.8124312026049568,-0.10386766493320465,0.35419365763664246,-0.9293859601020813
3,3,1,0.9998281,-170.63734375102334,36.56315479831747,557.6506939875775,0.5410988742756824,0.7919895980315708,-0.1129487156867981,0.35326528549194336,-0.928679883480072
4,4,1,0.9998838,-148.02643708319016,36.581243772169664,559.399280861713,0.5587991539274508,0.7340585980098242,-0.16276422142982483,0.32633453607559204,-0.9311356544494629
5,5,1,0.9997576,-137.5485741329195,37.742121901333206,578.5292986095523,0.567524197905428,0.7432473913958401,-0.18003807961940765,0.31852924823760986,-0.9306586384773254
6,6,1,0.9996848,-124.26021542347802,38.721004301245806,588.3086510415209,0.5671557044289733,0.7445254969374602,-0.19617189466953278,0.312366247177124,-0.9294858574867249
7,7,1,0.9997975,-116.20441722536454,37.720322352471165,591.5906392334808,0.5519254982824341,0.7165402212738632,-0.1962871253490448,0.3012293875217438,-0.9331303238868713
8,8,1,0.99982953,-112.26154741059395,36.092131941681735,596.7766364456512,0.5475025960912597,0.6977387445379287,-0.19769981503486633,0.29365816712379456,-0.9352431297302246
9,9,1,0.99982953,-106.78023266383218,33.47001958227016,591.9795259313755,0.5180132155501481,0.6643936158780216,-0.18571940064430237,0.2865227162837982,-0.9399005174636841
10,10,1,0.9996661,-107.27729680876308,33.12977183842753,597.3681920077647,0.5050756016848114,0.6481675851677139,-0.1744433045387268,0.27882713079452515,-0.9443648457527161
11,11,1,0.9997527,-107.29293085571258,35.502057083021846,614.9751745247132,0.49461168146216933,0.6541350097517116,-0.16248752176761627,0.27175185084342957,-0.948550820350647
12,12,1,0.99959666,-103.89641881081438,36.35079739315548,611.0523146522181,0.4738251338981116,0.6197607674237247,-0.15365302562713623,0.25859418511390686,-0.9536874890327454
13,13,1,0.99950516,-104.26264336052522,36.767507710438444,630.1664249625003,0.4646497217849462,0.5930864533101503,-0.14310534298419952,0.24087414145469666,-0.9599481821060181
14,14,1,0.99955386,-98.71607532486028,37.038519006956044,627.9699896316438,0.4446016681963355,0.5620392144028543,-0.13717709481716156,0.22878286242485046,-0.9637638926506042
15,15,1,0.9995602,-93.44625216154809,35.98772496364151,623.5029585792471,0.42843857799577856,0.5923516427552304,-0.13253256678581238,0.24419157207012177,-0.9606277346611023
16,16,1,0.9993075,-90.24759512310114,37.38935834789569,634.6154822413727,0.38787443419400497,0.716238663493623,-0.10190634429454803,0.28850677609443665,-0.952039361000061
17,17,1,0.9992138,-80.31664599884529,38.195210320074835,628.5880190216885,0.2813595810610613,0.8264655171894492,-0.03398684784770012,0.3341120481491089,-0.9419203996658325
18,18,1,0.99942327,-65.58553511796173,37.75975770819747,612.6541344499208,0.144555411045002,0.8854425468957148,0.05145993456244469,0.36504146456718445,-0.9295679926872253
19,19,1,0.99759406,-51.69071812990967,36.29049327644557,622.0500011477967,-0.05392045317920316,0.8674194887431762,0.18404479324817657,0.3511318862438202,-0.9180598855018616
20,20,1,0.9837947,-40.7913926028603,33.49961882585773,649.9824733846417,-0.2909321749199643,0.7496135418408582,0.3341303765773773,0.28583887219429016,-0.8981386423110962
21,21,1,0.95438313,-33.45301683677557,32.33748417593032,655.0553322289861,-0.494093970461569,0.5057145558247296,0.45985591411590576,0.178777813911438,-0.8698108792304993
22,22,1,0.94250697,-30.327250295100317,29.166890960135166,649.3679278946423,-0.6360893887055588,0.19039681836839842,0.5443442463874817,0.052801068872213364,-0.8371986150741577
23,23,1,0.9615396,-26.560444867976432,29.32663449863971,664.8532078839618,-0.8224835816486412,-0.07392047200400964,0.6193211078643799,-0.05095509812235832,-0.783482551574707
24,24,1,0.96621186,-24.806533213958478,29.847890706517074,653.9057912921326,-0.9730790567368074,-0.2899948238198656,0.6785189509391785,-0.126497283577919,-0.7236093878746033
25,25,1,0.98627687,-25.617199025977424,29.338031894110156,652.226931683725,-1.0443344577430813,-0.3700984954278011,0.7017264366149902,-0.15029877424240112,-0.6964124441146851
26,26,1,0.97071135,-25.401621640019982,29.008996729433676,637.4433110616533,-0.9920687627513172,-0.3838601933190802,0.6914405822753906,-0.15870825946331024,-0.7047848105430603
27,27,1,0.9493538,-29.11001587003891,28.994263679495294,634.4443390236169,-0.8607627593016337,-0.31367846250271486,0.648641049861908,-0.13948504626750946,-0.748203694820404
28,28,1,0.942965,-33.284493637871975,28.78929866415913,619.6758111763089,-0.6705459791377406,-0.09856078782123041,0.5807745456695557,-0.06239085644483566,-0.8116701245307922
29,29,1,0.97992814,-39.77655829417362,30.931912475338425,613.1217042257066,-0.4055742494534759,0.2110407330065284,0.4388524293899536,0.0699862465262413,-0.8958295583724976
30,30,1,0.99661463,-53.730307579749336,31.926871808382003,613.312544019091,-0.14768446298241145,0.4743780642465552,0.26765918731689453,0.19529080390930176,-0.9435147047042847
31,31,1,0.9986314,-66.19895525421227,31.064063471324094,578.1457998924451,0.1190307333165691,0.606163131653706,0.07549445331096649,0.2756332755088806,-0.9582937359809875
32,32,1,0.9996649,-83.19827233900469,32.22275345911475,593.0926090423508,0.3130305245835004,0.7439851377545703,-0.058113571256399155,0.3253205120563507,-0.9438163638114929
33,33,1,0.9997625,-96.19918015809249,34.18221672575095,619.1120405002058,0.478386593198573,0.7697507314849448,-0.1613832265138626,0.3169083595275879,-0.9346253275871277
34,34,1,0.9996642,-98.7781122323173,36.990370902581496,611.1928392006945,0.5171596682164649,0.6356251522528279,-0.19257140159606934,0.2623078227043152,-0.9455743432044983
35,35,1,0.99983263,-97.98335231751766,37.45470995593263,604.5297612157665,0.5175728121472903,0.5593636564400899,-0.198246031999588,0.2326299250125885,-0.9521459341049194
36,36,1,0.9997397,-99.73234283760722,40.552136879880265,614.6576124635686,0.5065086142303709,0.5098630914463315,-0.1864900439977646,0.2049611359834671,-0.9608394503593445
37,37,1,0.99966633,-96.48734392547279,39.671068098756386,599.8114317784588,0.4818180133118896,0.4500218959520936,-0.17790043354034424,0.18514685332775116,-0.9664740562438965
38,38,1,0.9998016,-96.54393234680431,42.63197401559706,600.9291598988935,0.4555344294714771,0.4149742385707025,-0.15817084908485413,0.16557948291301727,-0.9734297394752502
39,39,1,0.99968886,-92.57041368666232,44.65370354745135,590.701415518798,0.4327577061924904,0.38353705936060084,-0.14922361075878143,0.15100182592868805,-0.9772055745124817
40,40,1,0.99969614,-93.53251346417558,44.91112993111153,609.6110537065415,0.4388139075398901,0.372698392467325,-0.14861533045768738,0.14162150025367737,-0.9787015318870544
41,41,1,0.9996586,-90.81810072781066,44.660470464933006,598.3279946440226,0.4465764203287776,0.34471505789328205,-0.1618904322385788,0.1316508799791336,-0.9779874682426453
42,42,1,0.9996612,-87.77970681663186,43.61537077657579,593.2949562154676,0.46560238798762277,0.34042946963090887,-0.1826847940683365,0.1320330798625946,-0.9742656350135803
43,43,1,0.9996737,-87.5676447112849,44.44724257791692,600.7306430236645,0.5001184087292161,0.3597405699492509,-0.2070021629333496,0.13758018612861633,-0.9686184525489807
44,44,1,0.9996681,-88.18137758284576,45.0922695682207,603.6108486732107,0.5269946889354564,0.3831810419004561,-0.22480763494968414,0.14598539471626282,-0.9634052515029907
45,45,1,0.9997384,-86.22825062342044,44.635912933545875,602.876063075957,0.5496006230262297,0.3991823371771717,-0.2439294159412384,0.15323469042778015,-0.9576103091239929
46,46,1,0.9995396,-86.13801389010058,46.7508684127205,608.1742143749543,0.5663777612150406,0.40942149905330794,-0.2541313171386719,0.1531185358762741,-0.9549722671508789
47,47,1,0.99902916,-83.83068813360256,47.790909400057615,601.291286449133,0.5638408450507651,0.40745481174559917,-0.25804492831230164,0.15217772126197815,-0.9540727138519287
48,48,1,0.9992514,-80.31084391548147,47.98046924159578,590.2498839129363,0.540900700564221,0.3934505925105913,-0.2506127655506134,0.14842702448368073,-0.9566413164138794
49,49,1,0.9995148,-81.77553426220632,44.584686558744146,597.5267222280382,0.5421660737904699,0.38744761443084097,-0.2468763291835785,0.14926253259181976,-0.9574825167655945
50,50,1,0.9994011,-81.47100058028133,42.54810447082607,600.6864837785074,0.5294377998625973,0.36045542083058013,-0.23746950924396515,0.13998939096927643,-0.9612550735473633
51,51,1,0.99953544,-77.71171040288372,42.92273151970334,588.7028588519756,0.5086605801931867,0.3297477256792418,-0.2321704775094986,0.12826809287071228,-0.9641805291175842
52,52,1,0.99946874,-77.6479694869119,42.853630466012795,587.2873863634874,0.49595248952565096,0.31717620695659904,-0.2233726978302002,0.12310940772294998,-0.9669274091720581
53,53,1,0.99926907,-77.82510716350585,42.49008057153012,590.3222853333019,0.4879489551934171,0.3065136278885651,-0.21623219549655914,0.11837390065193176,-0.9691394567489624
54,54,1,0.9995592,-75.12484357895019,42.50297523837122,578.0427547240924,0.47437600653985357,0.29019548719322974,-0.2140175849199295,0.11302057653665543,-0.9702694416046143
55,55,1,0.9993412,-74.96360814150391,42.49725046064149,583.328839846828,0.48065819937353554,0.293992153715402,-0.21735069155693054,0.1138211265206337,-0.9694345593452454
56,56,1,0.99946743,-74.70900296973602,42.71932879698323,583.9376736757487,0.4737585040951562,0.28081465966598523,-0.21247239410877228,0.10736952722072601,-0.9712504148483276
57,57,1,0.99950325,-74.40598172830616,42.74692721840831,578.5930958816915,0.478451850978763,0.2780608317170649,-0.21838201582431793,0.10688300430774689,-0.9699923992156982
58,58,1,0.99946684,-74.60248128066722,43.464951081041136,583.7531518307682,0.4774139221165681,0.28784296173732876,-0.21540282666683197,0.10946068167686462,-0.9703710675239563
59,59,1,0.99946004,-73.79818007582502,43.04060019397348,578.6147472534068,0.48738107724589785,0.3087656356326453,-0.2255229949951172,0.12049155682325363,-0.9667580723762512
60,60,1,0.999361,-72.93172277333103,42.8889541977955,578.0837605441847,0.5017370467456854,0.33079212032580796,-0.23748627305030823,0.13069413602352142,-0.9625587463378906
61,61,1,0.99930596,-75.92073675950188,43.378750757166586,587.8290470599326,0.5163968585915445,0.3750595363650191,-0.23971645534038544,0.14782296121120453,-0.9595230221748352
62,62,1,0.9993512,-75.96998033902918,45.3739230769397,588.0047958283955,0.5164534180919392,0.4096677321568402,-0.23877865076065063,0.16019752621650696,-0.9577690362930298
