,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Screen,1.6853564477106535,1.4999842966892083
1,0:0:0.07,Keyboard,1.1109326430398263,1.4272950539064715
2,0:0:0.13,Keyboard,0.6823525558541675,1.4756694025939778
3,0:0:0.20,Keyboard,0.4159208474414925,1.4740216893835831
4,0:0:0.27,Keyboard,0.0034449488652073678,1.3194451404584069
5,0:0:0.33,Patient,-0.3237598081394431,1.269712225754424
6,0:0:0.40,Patient,-0.5754648935490703,1.2191317204723229
7,0:0:0.47,Patient,-0.6705581781102511,1.1211168992544336
8,0:0:0.53,Patient,-0.6752768000947049,1.065330203807186
9,0:0:0.60,Patient,-0.6706867473338043,1.0119183116210455
10,0:0:0.67,Patient,-0.6374829336238143,0.8800756902448538
11,0:0:0.73,Patient,-0.6066698986943578,0.7332498996756018
12,0:0:0.80,Patient,-0.6305533207121219,0.635495727941053
13,0:0:0.87,Patient,-0.6409272262212588,0.532329721208166
14,0:0:0.93,Patient,-0.6476943507892974,0.4885059299227528
15,0:0:1.00,Patient,-0.7080714548897705,0.4023708915372867
16,0:0:1.07,Patient,-0.7219190093745106,0.36159067170462544
17,0:0:1.13,Patient,-0.7462490021841734,0.3236365374955989
18,0:0:1.20,Patient,-0.756725902616557,0.3804460332483995
19,0:0:1.27,Patient,-0.7513878240145739,0.45885361762518706
20,0:0:1.33,Patient,-0.7873121820032902,0.5658019168398084
21,0:0:1.40,Patient,-0.8392907224845606,0.6940825992847066
22,0:0:1.47,Patient,-0.8374339520194861,0.8009511321937194
23,0:0:1.53,Patient,-0.8280358974494033,0.8872916914639372
24,0:0:1.60,Patient,-0.8122928492539909,0.8895728339664671
25,0:0:1.67,Patient,-0.8257739847901395,0.938361342308014
26,0:0:1.73,Patient,-0.8695771701467582,1.0139345827499455
27,0:0:1.80,Patient,-0.9126305054884588,1.0727593370065678
28,0:0:1.87,Patient,-0.9622514176507364,1.2311953593793534
29,0:0:1.93,Patient,-1.0061176895988355,1.312322755895718
30,0:0:2.00,Patient,-1.047163830890393,1.3864103014279026
31,0:0:2.07,Patient,-1.090344577138033,1.499630499509293
