,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.8856219,-299.43454341907454,135.95664740921322,750.118843698311,1.9221830673009663,1.912650795656237,-0.5714492201805115,0.4189261198043823,-0.7056534290313721
1,1,1,0.9470404,-276.52024050751083,125.83985731743138,709.5403843495378,1.3105205990532096,1.252178487427812,-0.4090808033943176,0.3292181193828583,-0.8510395884513855
2,2,1,0.9190896,-276.9039149502956,123.92462994856733,709.2337857430408,1.102578558465748,0.8751429473873713,-0.3136982023715973,0.22159861028194427,-0.9233024716377258
3,3,1,0.98342866,-221.67849670977668,99.29800260696443,637.5794831484461,0.842967656844037,0.6442786675999381,-0.24483773112297058,0.18846772611141205,-0.9510701298713684
4,4,1,0.99676526,-207.93926706917784,93.89849865729558,642.6245937042318,0.7425356308437022,0.5299161008974789,-0.19221290946006775,0.14850865304470062,-0.9700512290000916
5,5,1,0.9933274,-201.28787009274745,90.39565322733544,641.5878594872178,0.644108139842048,0.46635047259537543,-0.128730908036232,0.12704803049564362,-0.9835075736045837
6,6,1,0.9974146,-191.13639667677697,86.00471267064422,697.9871023735471,0.5998746234666472,0.5521008906279011,-0.09961551427841187,0.1575837880373001,-0.9824683666229248
7,7,1,0.9973053,-166.56172945255327,78.8867231216726,668.1406567657478,0.5756838804695236,0.5905733798129128,-0.11917497962713242,0.18920600414276123,-0.9746785759925842
8,8,1,0.9949825,-142.82877878291282,71.87300080758256,620.9268335586595,0.530855449346424,0.5907444719161189,-0.12690965831279755,0.21228790283203125,-0.9689313173294067
9,9,1,0.98933244,-150.17199221502395,69.10038492722789,700.5551225338344,0.518987478313816,0.6940836583627454,-0.09360391646623611,0.23395463824272156,-0.9677311778068542
10,10,1,0.9930883,-138.95810295831268,65.53617133423309,696.3062388407592,0.43500950689720747,0.6925149983371732,-0.04864363744854927,0.23977510631084442,-0.9696090817451477
11,11,1,0.9947265,-134.63397784519188,64.31856250454234,708.2956654531798,0.3967502311228541,0.669578715996325,-0.02645229361951351,0.22893297672271729,-0.9730827212333679
12,12,1,0.9859291,-118.45144197983116,61.68242486888897,706.557498576752,0.3802161095142992,0.6219327847108224,-0.036871202290058136,0.21433982253074646,-0.9760629534721375
13,13,1,0.9915768,-113.79646394383701,60.36255280299,692.5875701731239,0.3600313171125397,0.5805202511379138,-0.02950969524681568,0.20366623997688293,-0.9785955548286438
14,14,1,0.9876345,-106.32958264364714,61.24476585490928,720.9666027117751,0.3850146646444322,0.5990642195899682,-0.05590848624706268,0.20199787616729736,-0.9777889251708984
15,15,1,0.98562974,-99.91429350046072,63.61839827433385,712.5806650848564,0.4264162636129412,0.630877958390041,-0.09408692270517349,0.21298085153102875,-0.9725157022476196
