,frame,f_found,f_confidence,face_centerx,face_centery,face_centerz,2d_x,2d_y,3d_x,3d_y,3d_z
0,0,1,0.917272,-203.33027152730222,135.39368050393273,725.2402874307485,0.28115461805775815,0.9634800925169831,0.14740890264511108,0.24256998300552368,-0.9588693380355835
1,1,1,0.9449395,-194.08952668474475,131.98560971976667,728.8360173928568,0.38805239780765455,0.9190287112102722,0.06009545177221298,0.23165489733219147,-0.9709400534629822
2,2,1,0.972821,-170.81599490404292,125.43231071764156,666.8281842939554,0.40764354149406323,0.549914211389515,0.014333303086459637,0.1069549024105072,-0.9941605925559998
3,3,1,0.9926185,-146.5511169118386,109.55554489694477,647.2485590697163,0.4515698166152759,0.3721873224331341,-0.05860757455229759,0.05482325702905655,-0.9967746138572693
4,4,1,0.9800624,-141.11480101141726,103.5607819159676,670.0393695723432,0.5179666709432525,0.21468262382816908,-0.11670459061861038,-0.005439707078039646,-0.9931517839431763
5,5,1,0.9853873,-139.0295019630329,102.63917661981645,690.5711118306848,0.5592871960460823,0.005180578741621688,-0.14739318192005157,-0.08979073911905289,-0.9849938154220581
6,6,1,0.99205536,-111.5591880486201,92.3469762181926,658.3236666810002,0.5474427595670575,-0.053278007477253496,-0.18396545946598053,-0.103915274143219,-0.9774243235588074
7,7,1,0.9923465,-92.99588098484314,94.65382070082433,671.5972081032043,0.5829369813742924,0.10386825980577549,-0.2304099202156067,-0.03814731538295746,-0.9723456501960754
8,8,1,0.9806213,-83.88799479980169,96.28573315129643,682.6346941163534,0.6329414858547393,0.1628162845135073,-0.27215710282325745,-0.014506961219012737,-0.9621435403823853
9,9,1,0.9808524,-66.35399068204619,101.48944702379735,695.1013639685794,0.6572859557859861,0.33691835707906376,-0.3032495975494385,0.04817862808704376,-0.9516924619674683
10,10,1,0.98433566,-40.721576838401305,108.4335707733077,708.9219161000015,0.6305690049689948,0.42377526801929494,-0.31068286299705505,0.07138489186763763,-0.9478293061256409
11,11,1,0.9736751,-33.05287107820691,111.81392600514988,705.952678220441,0.6670403252511685,0.5107030948225761,-0.3411668539047241,0.10002127289772034,-0.9346661567687988
12,12,1,0.9696488,-5.761957669230423,121.63167758330007,662.5020233231243,0.8144774646586236,0.6809871637538011,-0.46735987067222595,0.15211234986782074,-0.8708826303482056
13,13,1,0.96279925,7.575678798528547,140.25681207741158,730.5139149833685,1.0512158457319378,1.006960416719982,-0.5396658778190613,0.21444980800151825,-0.81410813331604
14,14,1,0.9729857,22.87723790617665,162.17308296852408,856.7926575031867,1.1231261838984965,1.0856951664024197,-0.5217693448066711,0.19007772207260132,-0.8316413164138794
15,15,1,0.8019943,26.96124404000715,155.46176178417184,763.3302943112889,1.0891408102038085,0.7952551589003408,-0.5606270432472229,0.1269083470106125,-0.8182857632637024
16,16,1,0.8198053,32.57061534347147,159.57260371178663,773.3082241620608,0.9210553920432236,0.468745069095411,-0.5013790726661682,0.02258552610874176,-0.8649328947067261
17,17,1,0.6396491,30.672442722755957,160.35622110460406,766.8561454642794,0.5195702188170335,0.25392491688337515,-0.3055654466152191,-0.0587586984038353,-0.9503563642501831
18,18,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
19,19,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
20,20,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
21,21,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
22,22,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
23,23,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
24,24,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
25,25,1,0.5668622,86.90066034508101,193.02548086019362,906.1635835464167,-0.7382763177996406,2.5470702881381984,0.3411285877227783,0.5283278226852417,-0.7774966955184937
26,26,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
27,27,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
28,28,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
29,29,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
30,30,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
31,31,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
32,32,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
33,33,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
34,34,0,0.0,"[[0.]
 [0.]
 [0.]]","[[0.]
 [0.]]","[[0.]
 [0.]
 [0.]]",,,,,
35,35,1,0.5219,86.76264433253061,196.2900750389941,939.3740211912758,-0.41929749107201597,2.0700537904258685,0.19871832430362701,0.4304744303226471,-0.8804560303688049
36,36,1,0.7433981,65.63633993956132,164.7170666240403,848.9994007876852,0.9194624853041425,1.3458411448298058,-0.47232475876808167,0.2652185261249542,-0.8405762910842896
37,37,1,0.9512882,36.36568058077973,134.01952419264373,708.9476291751329,0.7056033170633443,0.7342050879145251,-0.4303385317325592,0.14941948652267456,-0.8902149200439453
38,38,1,0.985748,25.82877724495096,122.63867008932088,660.5067736715723,0.3936606602433638,0.3571712251385684,-0.25735411047935486,0.026212509721517563,-0.9659615159034729
39,39,1,0.99848574,-1.657757008241951,104.81402961610489,665.7479064353743,0.40582300092127865,0.10726225144036455,-0.22899369895458221,-0.05484692007303238,-0.9718815684318542
40,40,1,0.9981406,-16.32269292715006,96.02454261795152,657.4234737625632,0.3686474491267717,0.00923928837752569,-0.18451206386089325,-0.08659148961305618,-0.9790082573890686
41,41,1,0.9977907,-20.70628679430409,92.46431523907239,657.3944973268847,0.3088398521993897,-0.040402502862053914,-0.133207768201828,-0.10512237995862961,-0.9854972958564758
42,42,1,0.99726,-35.88538512220587,85.81832341832121,645.2889838877182,0.2975536729355303,-0.02691305407505003,-0.10436856746673584,-0.09180012345314026,-0.9902928471565247
43,43,1,0.99544877,-44.33335759472417,83.2034939854402,649.8188102926078,0.26969026313180705,0.024954865140252105,-0.06868589669466019,-0.0650361105799675,-0.9955161809921265
44,44,1,0.99834955,-47.69671723928309,83.2767804240135,645.6608942818289,0.2383730957264998,0.1112391900123032,-0.03793277218937874,-0.027157200500369072,-0.9989111423492432
45,45,1,0.99904805,-57.16039512411343,81.20786698236594,664.7915112402876,0.25415011819868155,0.2094988450038597,-0.03448782116174698,0.02047850377857685,-0.9991952776908875
46,46,1,0.9984131,-59.27836795271833,80.67129427104338,656.3879025770533,0.2447936686144448,0.312835274001852,-0.023214593529701233,0.06767582148313522,-0.9974372386932373
47,47,1,0.9978957,-59.24630853445924,78.242771790507,637.5102033025024,0.2202340622097863,0.39795639535199073,-0.0027622515335679054,0.11199451982975006,-0.9937049746513367
48,48,1,0.9978229,-65.3595713078149,77.76320537366841,664.5390590951033,0.2141440909374108,0.5144720232524612,0.012219717726111412,0.1587090641260147,-0.9872497320175171
49,49,1,0.99737847,-65.2741999204622,76.71582291517187,648.5169585174256,0.1991092123634343,0.5299196269238206,0.024656683206558228,0.17062148451805115,-0.985028088092804
50,50,1,0.9958591,-68.81614617412879,76.68556956226637,661.9774442331521,0.1904674103522451,0.5489367637019004,0.03635721281170845,0.1753634214401245,-0.9838321805000305
51,51,1,0.9981989,-70.8104593648385,80.01212302196537,661.2467465627445,0.1802101591117319,0.5541366559059857,0.047522783279418945,0.1728840321302414,-0.9837950468063354
52,52,1,0.9974619,-69.44203690289736,81.06468597939839,658.4175203788072,0.1646837854337783,0.5245243353248268,0.05792014300823212,0.1590884029865265,-0.9855638742446899
53,53,1,0.9984133,-68.56044618152522,80.88733006751478,658.7825679724748,0.15498826518729147,0.4825451742318012,0.06409179419279099,0.14085552096366882,-0.9879534244537354
54,54,1,0.9982735,-66.10988524894766,80.12675226779261,639.523770293145,0.1543237938588013,0.39906141957002284,0.062227923423051834,0.1083533987402916,-0.9921629428863525
55,55,1,0.99734575,-65.98104318793794,82.72442175948844,656.0071988846989,0.15078295973999464,0.37768983615526236,0.06324254721403122,0.09227430075407028,-0.9937232136726379
56,56,1,0.997841,-66.07620221126625,83.03780631134323,653.9351596511436,0.15533399827343844,0.30581746740719773,0.05933396518230438,0.0598892867565155,-0.9964399933815002
57,57,1,0.99816954,-64.87240403968634,84.40711869317214,655.7366405758493,0.14923267223969808,0.24409154261929236,0.06178601086139679,0.02977943979203701,-0.9976450204849243
58,58,1,0.9982907,-62.24264832667168,83.01721918953865,641.496161158882,0.15329261458709403,0.16298787494390307,0.05495024845004082,-0.004759887233376503,-0.9984777569770813
59,59,1,0.9986694,-63.20710727210326,84.50172574842117,648.1892875480455,0.15478431419655167,0.11012337219611106,0.0540788397192955,-0.031056800857186317,-0.9980536103248596
60,60,1,0.99783677,-61.06481234786222,83.72024511149081,644.0105060958008,0.15441124216910715,0.058731419837431624,0.050898291170597076,-0.05360875651240349,-0.9972639679908752
61,61,1,0.9977976,-59.688114761353695,83.76467469016065,639.4437143760065,0.1587892607694289,0.07905565677474363,0.045731041580438614,-0.044609714299440384,-0.9979572296142578
62,62,1,0.99838734,-60.01430276000398,84.41726678843345,647.1615450523869,0.1757799946727128,0.056659579991984316,0.031507182866334915,-0.05493667721748352,-0.9979926347732544
63,63,1,0.9986804,-58.17352143451158,84.2609749594336,642.3276533671342,0.18865730166762784,0.04881452678218639,0.0182078555226326,-0.05843382701277733,-0.9981252551078796
64,64,1,0.99815255,-60.4986106665001,85.45186078665533,661.0943884149073,0.1956679494396398,0.058016067009151545,0.015627773478627205,-0.05433322489261627,-0.9984005689620972
65,65,1,0.9980404,-56.110143098903194,87.32756919219118,663.6315683691179,0.18190395955943953,0.05912261287424332,0.02007097564637661,-0.05669618770480156,-0.9981896281242371
66,66,1,0.99816364,-52.551372042731224,86.0215772569366,660.3274199078702,0.1681310894156768,0.058533418894589434,0.025932302698493004,-0.05557943135499954,-0.9981174468994141
67,67,1,0.999129,-51.49749480376558,87.23528070224876,666.3576791020661,0.13553051567603236,0.10494235535677733,0.05063873156905174,-0.03694697842001915,-0.9980334043502808
68,68,1,0.99904615,-47.0418451555825,90.27393345034541,661.4123491072559,0.11616282359158049,0.0565918645693557,0.05941181257367134,-0.06369242072105408,-0.9961994886398315
69,69,1,0.98707575,-40.68212449643466,95.95352267057187,683.5139225163825,0.10681849645530492,0.03673358391214312,0.05538541078567505,-0.07858248054981232,-0.9953678846359253
70,70,1,0.9735336,-37.58724791751306,97.59183892797314,694.1737339983418,0.15936736121410586,0.036112231674916506,0.00991873163729906,-0.07896382361650467,-0.9968281984329224
71,71,1,0.98212266,-30.276080302866976,97.93215429288261,678.1972106437169,0.21897966883735945,0.05813649574041732,-0.046675071120262146,-0.07040216773748398,-0.9964261651039124
72,72,1,0.94174325,-28.430549459812323,96.75758734018848,642.4787334272656,0.3582018833922372,0.07329337258232983,-0.1628587245941162,-0.06172269955277443,-0.9847168922424316
73,73,1,0.9054898,-28.916143876209592,96.0127924656296,641.9847463795307,0.5631855352831672,0.14418440727593593,-0.31124845147132874,-0.024017324671149254,-0.9500250220298767
74,74,1,0.9564054,-31.360569433328056,98.16911423022056,659.8592129944604,0.8901060007804885,0.276168758901501,-0.4888734519481659,0.030589252710342407,-0.8718182444572449
75,75,1,0.90109676,-33.33988573146321,102.53507730389201,705.343790805846,0.9633058569345944,0.24261574725197096,-0.4982282817363739,0.012681195512413979,-0.8669531345367432
76,76,1,0.9157876,-31.126536715105264,99.68743729333625,667.754400604649,0.932288378999416,0.23810257947923408,-0.5054149627685547,0.01468535978347063,-0.8627514839172363
77,77,1,0.7593392,-27.615258940732843,100.16988503934634,657.0287949451848,0.8883701765566615,0.18257658433416188,-0.49372929334640503,-0.007036454975605011,-0.8695871829986572
78,78,1,0.81145614,-30.868297363905324,100.10675792994995,662.9506941824695,0.9584838571107751,0.1066478684797257,-0.5205897092819214,-0.03333165869116783,-0.8531560897827148
79,79,1,0.7916281,-31.354703708884912,98.29018309062683,650.6453851169774,0.855131393555827,0.06699180944736176,-0.4769349992275238,-0.049538664519786835,-0.8775414228439331
80,80,1,0.9059837,-34.867637810963544,112.30654097368426,809.9778713504861,1.0491966873360612,0.007972095847514939,-0.4844716787338257,-0.06958317756652832,-0.8720352649688721
81,81,1,0.9465529,-36.40647532883973,114.70359032360126,813.8199911041007,1.0422324147739432,-0.054362030156342805,-0.478208988904953,-0.09094159305095673,-0.8735249042510986
82,82,1,0.83233565,-37.761576807030174,115.42174906457329,813.9971031393217,1.0929598244290955,-0.003630190567294266,-0.4976581037044525,-0.07458493858575821,-0.8641605973243713
83,83,1,0.77496195,-30.00056226585687,105.00407479667179,671.230657299989,0.8201404146991603,0.31854470922127565,-0.4485243856906891,0.03733884170651436,-0.8929903507232666
84,84,1,0.7729158,-24.197064356249868,111.07590145104867,699.6121154897086,0.7816662953545003,0.5797647343970554,-0.415947824716568,0.1247251033782959,-0.9007946848869324
85,85,1,0.6091145,-26.34025197587412,145.4866661316789,976.2714026949283,1.0156539634246327,1.3354405777366782,-0.39642009139060974,0.2571199834346771,-0.8813288807868958
86,86,1,0.8687427,-18.759829107577232,129.28551093155468,742.8414134207696,1.0115705075429782,1.3388676380857336,-0.48095208406448364,0.3262059986591339,-0.8138026595115662
87,87,1,0.861033,-12.446557759276272,139.30934531954583,747.3473361225351,0.9818877548124567,1.3223419119001703,-0.4743267595767975,0.31243959069252014,-0.8230404853820801
88,88,1,0.7981916,-10.605057807053326,145.56507611652475,776.6289721848688,0.9686637047828711,1.438709101822491,-0.4538404941558838,0.3319207429885864,-0.8269566893577576
89,89,1,0.5269673,-10.82010159760921,141.12779440236986,729.6737794389609,1.0970888614186447,1.3976585761425655,-0.5250712037086487,0.3260560929775238,-0.7861219048500061
90,90,1,0.76243335,-10.632764928359196,149.6587343407947,775.4569149578555,1.627997056441653,1.6615886070872,-0.6528670191764832,0.32415255904197693,-0.6846091747283936
91,91,1,0.79321223,-14.193433863965666,143.1306250731789,723.7218286475148,1.5342810729048428,1.6886956832383715,-0.6446688175201416,0.3550349175930023,-0.6770172119140625
92,92,1,0.9515006,-11.440538265621996,153.99964286617623,791.245079211465,1.6046296770011332,1.6957332894958521,-0.6400967836380005,0.32788440585136414,-0.6948150396347046
93,93,1,0.92692393,-18.05986512903168,144.41428893761315,746.3674133898835,1.050751474893646,1.260452305395097,-0.502235472202301,0.28539395332336426,-0.8162781000137329
