,timestamp,gaze360_res,gaze360_x,gaze360_y
0,0:0:0.00,Patient,,
1,0:0:0.07,Patient,,
2,0:0:0.13,Patient,-0.5052868058903817,2.189930507078084
3,0:0:0.20,Patient,0.12698401485421154,1.4045268908367483
4,0:0:0.27,Patient,0.11781177806760512,1.0140032005107018
5,0:0:0.33,Patient,0.06979871527243363,0.9022207713797222
6,0:0:0.40,Patient,0.07034233062681189,0.8156441704454814
7,0:0:0.47,Patient,0.016453563504203773,0.7489500891725063
8,0:0:0.53,Patient,-0.033793260175699814,0.6404694328892411
9,0:0:0.60,Patient,-0.10688034349002336,0.5618831013277591
10,0:0:0.67,Patient,-0.19350715497551893,0.5137357835048579
11,0:0:0.73,Patient,-0.27807883173845593,0.469740785934015
12,0:0:0.80,Patient,-0.32613505883071736,0.4671779535908205
13,0:0:0.87,Patient,-0.3730970081564668,0.4512187948188721
14,0:0:0.93,Patient,-0.3770651132519719,0.4237064687602953
15,0:0:1.00,Patient,-0.3768529182888898,0.3617534158117994
16,0:0:1.07,Patient,-0.35845750344254906,0.25024705503344763
17,0:0:1.13,Patient,-0.3527770727207915,0.1331618947718436
18,0:0:1.20,Patient,-0.35163062786015803,0.027938992105494182
19,0:0:1.27,Patient,-0.3679988790029058,-0.0571554565758702
20,0:0:1.33,Patient,-0.3786453748263135,-0.10490487340906386
21,0:0:1.40,Patient,-0.3931451453520536,-0.15246161607279868
22,0:0:1.47,Patient,-0.4029311383554296,-0.15739140888469755
23,0:0:1.53,Patient,-0.4050701642435084,-0.09301405078339313
24,0:0:1.60,Patient,-0.40192496080995205,-0.01514056339268433
25,0:0:1.67,Patient,-0.3897997302618415,0.09255586455232293
26,0:0:1.73,Patient,-0.3741083330287708,0.2595242981517443
27,0:0:1.80,Patient,-0.38497521969194587,0.37779470329295023
28,0:0:1.87,Patient,-0.4070291974182018,0.5718636668428455
29,0:0:1.93,Patient,-0.4191574009889972,0.7074425877877695
30,0:0:2.00,Patient,-0.437148797466197,0.773205193007587
31,0:0:2.07,Patient,-0.4758526967163212,0.7919772638332083
32,0:0:2.13,Patient,-0.4987885966366759,0.6932668939924755
33,0:0:2.20,Patient,-0.5071763704364164,0.6303275209427395
34,0:0:2.27,Patient,-0.538154036688699,0.5648684548827978
35,0:0:2.33,Patient,-0.5816242020597452,0.4711858373833908
36,0:0:2.40,Patient,-0.6286073281178627,0.39057618883622347
